Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
70	-1.6349083	0.0	-1.6349083	-1.6349083	140.0	0.0	140.0	140.0	1000.0	87010.0	1.2254929577464788	-0.5231812	0.5290212	0.6013017	-4.0821843	27.692492	26.884424	125.14396	-124.609505	2.7656554e-08	-0.013092053	-3.5095215e-07	-0.11305104	0.902198	-0.8462346	967.97217	-500.77814	0	0	4.0	1.8004287	0.007499339	71000	795.1305315494537
71	-0.81921077	0.0	-0.81921077	-0.81921077	6270.0	0.0	6270.0	6270.0	1000.0	93280.0	1.2955555555555556	-0.29907376	0.48393664	0.87696767	-1.9437039	32.497017	28.883905	138.73727	-18.61981	9.536743e-09	-0.020812029	-1.5258789e-07	-2.2029905	0.69934607	-0.63974863	333828.88	-126082.83	0	0	7.0	1.7980998	0.009296057	72000	806.1280946731567
72	-7.62877	0.0	-7.62877	-7.62877	80.0	0.0	80.0	80.0	1000.0	93360.0	1.278904109589041	0.0036394424	0.58153623	1.1340207	-1.4808253	190.26935	13.773301	204.15923	106.83337	-1.1563301e-08	-0.003861035	1.2969971e-06	0.06094014	1.8068689	-1.71974	28416.672	-10826.01	0	0	1.0	1.795359	0.011261927	73000	817.0551047325134
73	1.6214243	0.0	1.6214243	1.6214243	1290.0	0.0	1290.0	1290.0	1000.0	94650.0	1.279054054054054	-0.76656127	0.6656877	1.183384	-3.1093426	156.39833	22.174494	183.82948	83.09351	-9.059906e-09	-0.012808588	1.4953613e-06	0.11163354	1.8093618	-1.7411047	41433.09	-2626.9688	0	0	2.0	1.7947578	0.011778726	74000	827.8588893413544
74	8.320564	0.0	8.320564	8.320564	410.0	0.0	410.0	410.0	1000.0	95060.0	1.2674666666666667	0.023496505	0.5134595	1.3230071	-1.5386025	147.00394	17.812813	180.66508	73.46665	9.536743e-09	-0.017764097	1.6784668e-06	0.060203247	1.4742	-1.4009256	12253.922	-6992.1006	0	0	7.0	1.7936716	0.012088571	75000	838.8598346710205
75	2.7948217	0.0	2.7948217	2.7948217	3530.0	0.0	3530.0	3530.0	1000.0	98590.0	1.2972368421052631	0.6031378	0.47753006	1.9515704	-1.0732086	100.88387	38.870834	176.5331	25.87197	-1.859665e-08	-0.014953862	-3.2653809e-06	-0.8907144	1.309188	-1.2540679	163368.03	-27439.547	0	0	5.0	1.7922878	0.01468176	76000	851.0467455387115
76	-14.039795	0.0	-14.039795	-14.039795	0.0	0.0	0.0	0.0	1000.0	98590.0	1.2803896103896104	0.29500565	0.5725474	1.9306377	-1.0287054	166.2327	26.935291	195.43794	30.702927	-8.2492825e-08	-0.015288737	-8.2397463e-07	-0.3223271	4.5245204	-4.3525734	24965.137	-17967.926	0	0	5.0	1.792999	0.016152428	77000	861.9644656181335
77	-10.372992	0.0	-10.372992	-10.372992	0.0	0.0	0.0	0.0	1000.0	98590.0	1.263974358974359	-1.4407071	0.66525424	0.85992354	-2.6117735	82.61403	40.608162	186.19545	-23.413538	-6.6757204e-09	-0.0133154625	6.713867e-07	0.044646423	2.3334365	-2.1526387	7199.5527	-5800.206	0	0	5.0	1.792983	0.012577419	78000	872.8372194766998
78	4.2139187	0.0	4.2139187	4.2139187	0.0	0.0	0.0	0.0	1000.0	98590.0	1.2479746835443037	-0.6907295	0.8914882	1.6454189	-3.1255777	55.580273	45.051723	176.92497	-77.18978	-1.1205673e-08	-0.0074163014	4.386902e-07	0.08639839	2.6533077	-2.574851	5045.578	-4848.2446	0	0	2.0	1.7920669	0.0077533205	79000	883.6924386024475
79	-2.2272134	0.0	-2.2272134	-2.2272134	1710.0	0.0	1710.0	1710.0	1000.0	100300.0	1.25375	0.6294623	0.5507914	2.1290853	-2.0210843	16.82107	24.790009	170.5478	-38.012123	7.629395e-09	-0.028608218	3.7231446e-06	0.93138874	1.0823483	-1.0519214	34800.496	-16654.977	0	0	10.0	1.7915788	0.013731264	80000	895.0032675266266
80	0.6700065	0.0	0.6700065	0.6700065	0.0	0.0	0.0	0.0	1000.0	100300.0	1.2382716049382716	-0.31847984	0.6047032	2.0827055	-2.4671643	100.07681	27.629923	179.5554	-40.754433	-8.8214875e-09	-0.008163871	-1.6479493e-06	-0.14028387	2.5147202	-2.359328	9474.335	-8239.615	0	0	2.0	1.7910397	0.010836967	81000	906.9517545700073
81	-2.9723558	0.0	-2.9723558	-2.9723558	0.0	0.0	0.0	0.0	1000.0	100300.0	1.223170731707317	0.27405488	0.8218428	2.265198	-2.5192828	29.455399	21.033905	138.74423	-87.93867	-9.536743e-09	-0.0024910332	-1.8310547e-07	-0.05097885	1.1283672	-1.0906657	1166.2195	-971.1117	0	0	1.0	1.7907901	0.029543366	82000	917.7166130542755
82	8.735316	0.0	8.735316	8.735316	200.0	0.0	200.0	200.0	1000.0	100500.0	1.2108433734939759	-0.13501984	0.5820672	1.7416798	-2.3433948	10.614434	19.104746	97.72213	-66.7587	1.4781952e-08	-0.026484566	3.8146973e-07	0.24840708	2.2476358	-2.1100142	1252.8358	-422.49634	0	0	13.0	1.7905169	0.012125088	83000	929.046632528305
83	-13.72898	0.0	-13.72898	-13.72898	1440.0	0.0	1440.0	1440.0	1000.0	101940.0	1.2135714285714285	0.81843674	0.75070304	3.1666272	-1.9006495	28.787588	24.014723	170.79138	-3.4728293	-1.2397766e-08	-0.01150755	-2.5939942e-06	-0.39637715	7.0460753	-6.878344	36867.96	-15053.691	0	0	2.0	1.7929479	0.014314247	84000	940.7486410140991
84	3.3528683	0.0	3.3528683	3.3528683	1900.0	0.0	1900.0	1900.0	1000.0	103840.0	1.2216470588235293	-1.285934	1.1153476	1.1148111	-3.6837687	98.843315	26.771507	184.4736	3.5083137	1.6450882e-08	-0.013550127	3.1509398e-06	0.97732323	7.1559896	-6.944224	41885.51	-6079.629	0	0	4.0	1.7933437	0.01446496	85000	951.6213800907135
85	-13.1677475	0.0	-13.1677475	-13.1677475	3680.0	0.0	3680.0	3680.0	1000.0	107520.0	1.2502325581395348	-0.12300148	0.7551237	2.4388857	-2.322048	113.4048	35.49019	185.14526	-45.597786	-4.053116e-08	-0.012977709	1.3153076e-05	1.2831697	3.438356	-3.2764719	178333.62	-29727.562	0	0	4.0	1.792993	0.006658187	86000	963.7057726383209
86	2.793083	0.0	2.793083	2.793083	0.0	0.0	0.0	0.0	1000.0	107520.0	1.2358620689655173	-0.41355756	0.8739362	1.4092548	-3.153074	189.25632	12.291222	216.30283	100.1864	3.4809112e-08	-0.010293921	-4.7302245e-07	-0.017815918	1.4773256	-1.3912028	30210.324	-20415.46	0	0	4.0	1.7921214	0.0093868645	87000	974.7185845375061
87	7.865551	0.0	7.865551	7.865551	4610.0	0.0	4610.0	4610.0	1000.0	112130.0	1.2742045454545454	-0.18283615	0.6409542	2.043299	-2.3050714	146.46487	35.520298	196.02667	9.656399	-1.3947487e-08	-0.011209098	9.529113e-06	-0.12689228	1.6799421	-1.584684	209101.44	-38552.453	0	0	2.0	1.791381	0.010449853	88000	985.6059911251068
88	-11.991692	0.0	-11.991692	-11.991692	1320.0	0.0	1320.0	1320.0	1000.0	113450.0	1.2747191011235954	0.49983442	0.80840045	3.1099167	-1.3591866	210.15642	37.67704	235.62025	44.550762	4.5776368e-08	-0.011246963	1.3427734e-06	-0.11761316	4.2584906	-4.1745214	33512.734	-11603.613	0	0	2.0	1.790906	0.006938492	89000	996.5038888454437
89	1.034129	0.0	1.034129	1.034129	140.0	0.0	140.0	140.0	1000.0	113590.0	1.2621111111111112	-1.3145837	0.5786638	0.16219026	-2.7300844	154.95206	53.898766	230.35732	7.811576	-2.9087067e-08	-0.016051238	1.7089844e-06	-0.6451466	2.610066	-2.5282135	18731.996	-16848.826	0	0	6.0	1.7903402	0.01568742	90000	1007.5444602966309
90	-20.605326	0.0	-20.605326	-20.605326	0.0	0.0	0.0	0.0	1000.0	113590.0	1.2482417582417582	0.11131486	0.7735611	2.2469327	-2.1408734	35.255577	33.66764	206.0909	-134.83224	-5.173683e-08	-0.012634711	-1.2207032e-07	-0.020900542	6.329739	-6.109299	2142.622	-1873.188	0	0	2.0	1.7898974	0.0076764575	91000	1019.6858913898468
91	2.2531753	0.0	2.2531753	2.2531753	0.0	0.0	0.0	0.0	1000.0	113590.0	1.2346739130434783	-1.981648	0.851545	0.43364596	-4.169096	18.825895	25.361294	167.26578	-45.89181	7.152557e-09	-0.008534941	1.2207032e-07	0.03140567	5.5568357	-5.422941	998.421	-766.6443	0	0	2.0	1.7896624	0.015474436	92000	1030.500188112259
92	-2.9460313	0.0	-2.9460313	-2.9460313	4440.0	0.0	4440.0	4440.0	1000.0	118030.0	1.2691397849462365	-0.21020314	0.56199366	1.2055421	-2.2960956	11.978109	34.43178	183.1945	-68.02472	9.536743e-09	-0.00024284529	-1.0360718e-05	0.10871147	0.6971693	-0.61258024	209906.3	-110717.38	0	0	1.0	1.7898684	0.017930023	93000	1041.4376788139343
93	6.747124	0.0	6.747124	6.747124	520.0	0.0	520.0	520.0	1000.0	118550.0	1.2611702127659574	-0.28513914	0.45944592	0.8910361	-2.0891275	222.53226	31.47973	242.68686	109.70952	-5.722046e-09	-0.0052754483	-2.1209717e-06	-0.15242852	1.4855857	-1.3919678	41402.45	-27834.79	0	0	2.0	1.7901974	0.016481316	94000	1052.221604347229
94	-3.8759606	0.0	-3.8759606	-3.8759606	0.0	0.0	0.0	0.0	1000.0	118550.0	1.2478947368421052	1.2376993	0.57548624	3.1899562	-0.53707397	145.93054	39.902336	230.17828	-7.7542505	-3.170967e-08	-0.0066442387	6.713867e-07	0.24051282	3.1683946	-3.0491216	18327.666	-13973.505	0	0	2.0	1.7904936	0.007819618	95000	1063.2037103176117
95	-6.3254457	0.0	-6.3254457	-6.3254457	0.0	0.0	0.0	0.0	1000.0	118550.0	1.2348958333333333	-0.2913114	0.713734	1.4289628	-2.0117323	66.54977	23.892204	186.88065	-70.437096	2.3841857e-09	-0.011774272	2.4414064e-07	0.18999214	1.002897	-0.9329729	4212.164	-3172.4697	0	0	4.0	1.790818	0.019033162	96000	1075.3248035907745
96	-1.5249102	0.0	-1.5249102	-1.5249102	390.0	0.0	390.0	390.0	1000.0	118940.0	1.2261855670103092	-0.8958555	0.5940651	0.8083693	-2.2676172	36.62403	27.304487	206.54355	-63.7697	1.5735626e-08	-0.017974991	1.0070801e-06	-0.37290525	1.2783518	-1.2344857	5774.324	-1231.1895	0	0	6.0	1.7919269	0.01599173	97000	1086.3002071380615
97	-8.465226	0.0	-8.465226	-8.465226	0.0	0.0	0.0	0.0	1000.0	118940.0	1.213673469387755	-0.46701849	0.65688527	1.4141872	-2.2503643	18.949856	18.997997	153.8502	-62.101177	-1.9073486e-08	-0.013236378	-9.1552735e-08	0.14511436	1.2807103	-1.2314464	742.57837	-536.016	0	0	4.0	1.7951837	0.014104759	98000	1097.3424787521362
98	3.8573604	0.0	3.8573604	3.8573604	0.0	0.0	0.0	0.0	1000.0	118940.0	1.2014141414141415	-0.7230892	0.3865943	0.7579591	-1.7842052	8.787472	17.353567	144.32607	-52.399006	1.0871887e-07	-0.021946473	2.1362305e-07	0.053840686	1.4011018	-1.3606477	374.06625	-228.19336	0	0	9.0	1.7976639	0.010358412	99000	1108.3917300701141
99	-6.2418528	0.0	-6.2418528	-6.2418528	3810.0	0.0	3810.0	3810.0	1000.0	122750.0	1.2275	0.18994683	0.5002886	1.7481408	-1.2905216	16.528395	35.93064	218.10965	-62.133724	-2.336502e-08	-0.012503832	-2.9296875e-06	-0.95035714	1.3783534	-1.3036873	200204.95	-95490.51	0	0	6.0	1.7984076	0.01751213	100000	1120.6679990291595
