Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
25	-174.60995	94.498924	-13.926596	-385.25006	908.0	1319.5173	3790.0	0.0	1000.0	375760.0	0.7226153846153847	-17.992395	6.005705	-0.65245175	-39.457115	95.82958	11.130613	107.40392	-55.389442	-0.03714177	-0.17272739	-13.413626	-31.796158	73.00296	-18.004353	32039.182	-846.4492	0	0	0.081815004	0.0	1.9684579	0.00888614	520000.0	2744.8344237804413
26	-157.88336	71.56229	-52.263527	-335.14722	344.0	674.0282	2360.0	0.0	1000.0	382640.0	0.7085925925925926	-16.976303	5.75607	-1.2111536	-40.231647	87.793785	22.029005	109.110344	-51.306194	0.006853052	-0.06185774	-1.2742429	0.060905218	47.996613	-15.372326	14819.994	-2981.4014	0	0	0.14597298	0.0	1.9737614	0.0088921115	540000.0	2850.3868215084076
27	-153.6904	56.00861	-68.20636	-244.81895	874.0	1513.266	4650.0	0.0	1000.0	400120.0	0.7145	-16.002527	5.7922573	3.5376596	-36.157116	38.028	4.77177	83.9234	-29.688332	0.2103497	-0.16848004	-13.806202	8.423286	38.456955	-13.484544	35725.53	-2416.3223	0	0	0.07772808	0.0	1.9625505	0.009266874	560000.0	2954.425856590271
28	-144.78506	83.54352	-28.866291	-382.82867	387.0	947.7558	3840.0	0.0	1000.0	407860.0	0.7032068965517242	-14.907672	4.805494	1.0023391	-37.712532	74.280334	6.263724	96.06669	10.781361	0.018884277	-0.05814901	-3.810434	2.3431878	68.08923	-25.186937	13543.678	-1220.0206	0	0	0.30375534	0.0	1.9706768	0.008827639	580000.0	3057.5578982830048
29	-170.20308	80.53212	-39.888844	-329.03876	342.0	969.15735	4220.0	0.0	1000.0	414700.0	0.6911666666666667	-15.127276	5.4410973	10.101286	-37.104984	44.17828	5.3724976	85.52732	-12.018565	-0.13945198	-0.004339598	1.002958	-0.3223756	67.66309	-24.155054	13772.401	-173.27246	0	0	0.2002455	2.0	1.9691293	0.0035624858	600000.0	3161.3330886363983
30	-172.14273	96.40703	-30.993645	-404.13004	1110.5	2023.7577	7130.0	0.0	1000.0	436910.0	0.7046935483870967	-16.259956	6.835035	6.9023275	-40.197197	36.79201	2.0202317	66.846695	-13.042648	0.22629051	-0.21624234	-4.432129	7.5098715	59.960716	-15.917273	55719.984	-4222.371	0	0	0.057133663	0.0	1.9535286	0.008957059	620000.0	3266.1505959033966
31	-174.94553	74.31176	-36.96429	-300.4783	1022.0	1623.421	4970.0	0.0	1000.0	457350.0	0.714609375	-17.582521	6.2997503	-0.7466008	-41.130295	81.73136	6.8791776	107.82243	-40.06602	-0.70752573	-0.75996757	-20.198854	-12.618937	53.23476	-14.968935	46561.797	-805.2539	0	0	0.01451378	0.0	1.9647276	0.008652861	640000.0	3370.0776522159576
32	-158.88766	83.509315	-14.875172	-315.70627	1284.5	2181.2073	6410.0	0.0	1000.0	483040.0	0.7318787878787879	-16.527878	5.389664	-0.73715746	-37.287453	101.71866	5.339909	121.04859	10.370228	0.08322089	-0.06750873	-8.058891	5.4307647	53.615982	-15.355392	74531.0	-1148.6875	0	0	0.2742029	0.0	1.9625512	0.00927017	660000.0	3474.6583013534546
33	-177.62761	77.323074	-75.05236	-385.164	827.5	1353.6354	4660.0	0.0	1000.0	499590.0	0.7346911764705882	-16.541632	5.4542527	-0.4345753	-40.258453	122.9232	9.542662	132.73097	-90.281784	-0.037543304	-0.030079216	0.9517753	0.19425035	50.90563	-15.759678	30498.871	-1805.4844	0	0	0.69945043	0.0	1.9916928	0.00959019	680000.0	3579.188177585602
34	-125.70701	62.248486	-30.187717	-289.77573	936.0	1391.2527	4320.0	0.0	1000.0	518310.0	0.7404428571428572	-15.58243	6.1226454	0.030881472	-38.04605	86.382324	19.11663	117.09706	-62.6525	-0.080521554	-0.19408646	-0.26428354	-1.6873226	71.561035	-32.76977	28942.982	-772.63477	0	0	0.14505425	0.0	1.9788648	0.009495368	700000.0	3685.3133504390717
35	-155.94969	102.07159	-25.4351	-359.0155	1169.0	1989.3086	7070.0	0.0	1000.0	541690.0	0.7523472222222222	-13.197104	4.140227	0.41753513	-28.462883	79.4091	19.620771	112.7143	-23.702477	0.020676166	-0.03214605	-2.1910212	-0.28000686	88.5903	-32.701664	58963.363	-1991.6504	0	0	0.4426782	0.0	1.98737	0.008998007	720000.0	3788.1501607894897
36	-163.52945	72.11864	-22.302212	-296.5313	1649.0	2305.0876	6400.0	0.0	1000.0	574670.0	0.776581081081081	-14.803704	6.0697336	6.963322	-38.680183	112.21535	5.441058	128.09416	0.9826881	0.0070729293	-0.033854894	-16.450949	7.3457913	45.46898	-14.9089985	99034.92	-3936.6719	0	0	0.5674905	0.0	1.9709922	0.009117678	740000.0	3892.5588886737823
37	-156.50403	68.970566	-51.089787	-321.97214	487.5	774.5765	2570.0	0.0	1000.0	584420.0	0.7689736842105264	-16.335724	5.7625895	0.8261498	-38.977844	150.30756	9.5752535	160.70483	53.79348	0.015251179	-0.04106774	-1.4169915	0.34586105	58.122787	-21.615837	20834.89	-7865.073	0	0	0.46941578	0.0	1.9778187	0.00933999	760000.0	3997.1898200511932
