Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
39	-292.52267	105.44252	-100.36697	-508.97723	1060.5	1674.8297	4900.0	0.0	1000.0	714440.0	0.89305	-25.809769	6.6049314	-4.6411896	-45.746277	66.83153	33.79417	183.39006	-17.00602	-6.1035155e-09	-0.012628298	-2.34375e-06	0.010158204	95.45492	-40.781525	44532.48	-4297.4336	0	0	1.6089696	0.0	1.9667718	0.009261779	800000.0	7845.57625246048
40	-283.34348	94.80647	-123.26925	-528.09076	856.0	1444.5325	4810.0	0.0	1000.0	731560.0	0.8921463414634146	-29.361181	6.0142016	-10.863542	-48.894417	101.05127	36.537464	186.0712	-6.1853	3.051758e-08	-0.0131356325	1.3671875e-06	-0.13339981	96.70059	-29.495316	32209.268	-3005.5684	0	0	1.567654	0.0	1.9578826	0.0089467075	820000.0	8042.7166357040405
41	-250.6165	102.54586	-70.96712	-480.92294	254.5	625.5835	2800.0	0.0	1000.0	736650.0	0.8769642857142858	-26.7004	7.016997	0.29784364	-50.29058	81.36944	35.8153	193.50996	-62.71473	1.2207031e-08	-0.012664636	7.8125e-07	0.04853691	92.38623	-32.33325	11144.9	-3859.7227	0	0	1.5767572	0.0	1.9298694	0.008922695	840000.0	8238.346120595932
42	-223.41788	84.714195	-89.75656	-378.77832	935.5	1807.0569	4850.0	0.0	1000.0	755360.0	0.8783255813953489	-24.629131	6.346421	-4.754303	-48.496162	31.637537	16.672625	156.64056	-28.864738	6.1035155e-09	-0.012250116	1.5625e-06	0.12721914	65.90705	-28.330273	56263.54	-8251.4375	0	0	1.6687257	0.0	1.932724	0.009277291	860000.0	8433.249251842499
43	-274.09833	86.503784	-104.11517	-450.0369	1080.0	1261.622	3950.0	0.0	1000.0	776960.0	0.8829090909090909	-24.084734	5.351096	-5.243845	-48.97116	96.72697	48.83574	204.17169	-19.823898	-3.0517577e-09	-0.013445103	1.171875e-06	-0.32572323	112.41743	-48.487896	34112.574	-3933.0664	0	0	1.5090674	0.0	1.9819009	0.00903475	880000.0	8629.108288049698
44	-254.11673	139.33902	-48.86232	-622.69196	1372.5	1837.8136	6150.0	0.0	1000.0	804410.0	0.8937888888888889	-26.212263	8.225835	6.080088	-49.46017	104.05431	37.73279	204.14742	-10.504116	1.525879e-08	-0.013013171	3.125e-06	-0.03438594	140.53558	-55.914307	62793.496	-7745.574	0	0	1.5939496	0.0	1.9816594	0.009436182	900000.0	8824.830344676971
45	-265.0864	114.53835	-121.2708	-485.77402	821.5	1240.2914	3950.0	0.0	1000.0	820840.0	0.8922173913043479	-25.261383	8.517213	-0.32246923	-49.031166	125.93521	49.24284	223.42268	-30.035828	6.1035155e-09	-0.012474787	-4.882813e-07	-0.13536815	118.639824	-55.387005	27444.36	-4237.3906	0	0	1.5934657	0.0	1.9702517	0.00901229	920000.0	9022.070544242859
46	-257.9002	118.73433	-70.17287	-505.3354	787.0	1214.389	4320.0	0.0	1000.0	836580.0	0.8899787234042553	-25.089462	7.602698	1.2631346	-52.95082	85.5211	27.297863	224.35156	19.460457	-9.155274e-09	-0.011690121	-7.8125e-07	0.00924961	132.20958	-55.738876	29429.377	-2383.7168	0	0	1.6591059	0.0	1.9688131	0.009072516	940000.0	9218.757575511932
47	-181.02524	101.587776	-26.213474	-409.4827	1023.0	1458.6127	3890.0	0.0	1000.0	857040.0	0.89275	-23.341415	8.4890375	4.934705	-54.7523	84.44153	28.821793	217.88017	-55.229916	1.8310548e-08	-0.013141602	7.8125e-07	-0.029968359	131.4749	-69.67862	38588.12	-3892.7148	0	0	1.5056714	0.0	1.9575703	0.008985387	960000.0	9415.105164766312
48	-244.79634	90.00721	-125.30465	-427.95615	1220.5	1637.1971	5030.0	0.0	1000.0	881450.0	0.8994387755102041	-20.400629	7.987613	7.63218	-47.32152	97.49058	38.719467	223.03723	-13.237278	-3.051758e-08	-0.012801089	0.0	0.075867966	82.67904	-43.13464	40968.63	-4903.957	0	0	1.5690004	0.0	1.949664	0.008921691	980000.0	9611.381091356277
