Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
38	-228.05478	96.221664	-101.25386	-371.1571	1464.0	2221.6106	6900.0	0.0	1000.0	662240.0	0.849025641025641	-24.696115	7.54731	1.2889831	-48.458443	100.78632	38.27428	132.47427	-112.315735	-1.525879e-08	-0.01315645	-1.5625e-06	0.0019292969	75.230354	-31.17445	81484.87	-3244.2266	0	0	1.5529708	0.0	1.8450291	0.008948967	780000.0	7520.974608659744
39	-263.6964	114.54395	-18.308487	-432.74323	643.5	1040.8519	2880.0	0.0	1000.0	675110.0	0.8438875	-23.817198	6.4474354	-2.5298955	-46.29543	127.68873	29.391348	146.39142	-95.64286	9.155274e-09	-0.013122499	-3.90625e-07	-0.1908463	161.33632	-67.75728	26733.129	-3999.5938	0	0	1.557253	0.0	1.846632	0.009243069	800000.0	7713.719321489334
40	-289.9439	103.26704	-73.57264	-535.32416	873.5	1472.4412	5140.0	0.0	1000.0	692580.0	0.844609756097561	-27.065456	7.645769	4.6983066	-51.874336	67.44477	20.296522	141.70459	-25.256157	-9.155274e-09	-0.0119501315	0.0	0.011925391	101.90658	-47.917496	37828.19	-1369.9297	0	0	1.6487684	0.0	1.849156	0.009059685	820000.0	7907.252318382263
41	-241.60709	103.14287	-41.01979	-384.83847	664.0	1878.4951	8440.0	0.0	1000.0	705860.0	0.8403095238095238	-27.152565	7.285924	5.3855762	-49.683132	77.75507	21.374077	139.45493	-76.252655	-3.3569336e-08	-0.013074856	7.8125e-07	0.058121875	125.63651	-51.503685	52486.855	-1655.625	0	0	1.530923	0.0	1.8482902	0.00919937	840000.0	8099.962057590485
42	-222.20102	90.15643	-13.228453	-406.48306	973.5	1486.7155	4890.0	0.0	1000.0	725330.0	0.8434069767441861	-23.6417	7.1148653	10.044764	-47.460133	61.853424	34.753006	148.64146	-54.48141	9.155274e-09	-0.013210149	-1.2695313e-06	-0.0060521485	85.96505	-37.419376	40278.523	-3973.5508	0	0	1.54715	0.0	1.8334086	0.009205352	860000.0	8292.725143194199
43	-265.263	84.05308	-76.94083	-375.75134	1493.5	1597.3768	4300.0	0.0	1000.0	755200.0	0.8581818181818182	-23.822504	6.1595407	13.750531	-42.323883	87.08715	38.584347	156.69386	-88.05535	1.525879e-08	-0.012844339	1.5625e-06	0.16049844	87.0047	-39.661293	52507.887	-6498.789	0	0	1.6167501	0.0	1.8470453	0.009107364	880000.0	8485.817635297775
44	-252.80957	135.2476	55.423126	-600.0213	1287.0	1546.0565	4430.0	0.0	1000.0	780940.0	0.8677111111111111	-24.598906	8.370767	18.052507	-48.506073	148.52245	17.45089	161.21658	6.16486	-3.051758e-08	-0.014479398	-1.171875e-06	-0.09403496	143.5622	-63.381042	42762.113	-984.3086	0	0	1.3870236	0.0	1.8679427	0.009104202	900000.0	8679.049284934998
45	-246.10391	118.1824	-30.0492	-456.6333	792.0	1217.0728	3880.0	0.0	1000.0	796780.0	0.8660652173913044	-25.303583	8.514698	12.554074	-52.731396	138.47945	20.212355	156.98169	2.856293	0.0	-0.0144418	-7.8125e-07	0.16883418	144.07326	-64.0375	33804.62	-2964.42	0	0	1.4185417	0.0	1.8513374	0.009247594	920000.0	8873.136298894882
46	-277.48535	115.241295	-85.95493	-572.00116	632.0	851.38477	3530.0	0.0	1000.0	809420.0	0.8610851063829787	-25.729813	7.311716	5.2968593	-52.112164	91.73742	28.304049	138.23396	-48.7086	-1.2207031e-08	-0.0133523075	1.953125e-07	-0.08385078	118.42284	-56.19145	18621.617	-1258.7148	0	0	1.5220118	0.0	1.8713841	0.00919973	940000.0	9065.990011930466
47	-193.67532	113.49177	-37.83304	-544.9374	1398.5	1791.9495	5400.0	0.0	1000.0	837390.0	0.87228125	-25.060059	9.36084	8.948877	-52.61457	70.89334	24.105637	126.70406	-9.957912	-9.155274e-09	-0.013103543	-4.882813e-07	-0.26322022	178.1948	-99.50659	57498.426	-5220.246	0	0	1.5562321	0.0	1.8733777	0.009043812	960000.0	9259.527590036392
