Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
32	-293.72275	124.558075	-110.689354	-498.4258	863.0	1758.2351	5890.0	0.0	1000.0	498660.0	0.7555454545454545	-30.922232	7.209785	-10.041629	-54.987484	87.29911	2.2513227	104.90203	-85.64426	-1.9441432e-06	-0.61679	-2.9296875e-06	-0.9223478	107.88029	-35.04696	33763.574	-78.37891	1.9850457	0.03732419	0.02954198	0.0	1.8999391	0.008700832	660000.0	6432.665624141693
33	-280.7586	121.799904	-64.09609	-461.66754	1053.5	1666.047	4750.0	0.0	1000.0	519730.0	0.7643088235294118	-28.97244	7.75396	-3.4370635	-51.402397	85.563866	4.1984615	109.285126	-43.530025	1.0571334e-06	-0.7103676	1.5625e-06	-1.0549809	95.474785	-33.822784	44602.03	-598.66797	2.0223699	0.038906336	0.02707913	0.0	1.8899322	0.00877622	680000.0	6627.307822227478
34	-276.75848	111.51362	-56.626568	-494.1241	595.0	1325.1206	5170.0	0.0	1000.0	531630.0	0.7594714285714286	-28.762346	7.6821065	1.0360521	-54.898815	93.12305	5.638711	120.16592	-62.181793	-5.320273e-07	-0.5136996	-7.8125e-07	-0.75850785	121.33644	-67.35324	23678.076	-1361.1836	2.0612762	0.03846574	0.036702678	0.0	1.879292	0.008939188	700000.0	6821.737270832062
35	-301.39185	115.856064	-99.61316	-464.88754	1022.5	1876.451	5860.0	0.0	1000.0	552080.0	0.7667777777777778	-27.984663	7.779152	-4.100468	-53.495747	57.600243	10.994313	87.561356	-33.678684	5.3216644e-07	-0.6974795	7.8125e-07	-1.0229868	98.0731	-39.50898	45629.324	-2733.1719	2.099742	0.039870262	0.028514119	0.0	1.8821281	0.009138198	720000.0	7016.882777929306
36	-258.9324	105.62419	-111.90663	-466.64117	865.0	1894.9076	7120.0	0.0	1000.0	569380.0	0.7694324324324324	-27.527113	8.508417	-0.339643	-50.681305	74.394135	30.394121	102.512	-62.249386	-3.88807e-09	-0.66324794	0.0	-0.96736073	102.8144	-42.618	43776.223	-1370.9102	2.1396122	0.040519	0.028518545	0.0	1.8974105	0.008715932	740000.0	7211.615392208099
37	-309.13474	99.23279	-108.21842	-461.31586	343.5	698.29987	2790.0	0.0	1000.0	576250.0	0.7582236842105263	-28.173098	5.8673625	-7.4874144	-51.295547	69.27241	37.18806	116.89863	-83.34906	-4.009683e-07	-0.4006527	-5.859375e-07	-0.5808023	87.74779	-36.939137	8979.94	-2007.5732	2.1801312	0.03874588	0.04911487	0.0	1.9095557	0.009397197	760000.0	7405.908090829849
38	-279.20905	118.018845	-92.38932	-508.3609	842.5	1260.186	3760.0	0.0	1000.0	593100.0	0.7603846153846154	-29.63554	7.555157	-4.00351	-49.525257	33.229248	14.610399	93.798676	-47.43707	-1.0083425e-06	-0.59117424	-1.4648438e-06	-0.85331523	98.90235	-34.878662	30132.922	-3069.414	2.218877	0.039471865	0.030792903	0.0	1.9279923	0.008940185	780000.0	7599.802557229996
39	-343.66534	97.75093	-185.79192	-502.40344	577.0	1541.3633	6140.0	0.0	1000.0	604640.0	0.7558	-30.127869	6.9882274	-7.4325733	-51.817074	71.395836	30.057772	113.43438	-73.45009	-1.2253574e-06	-0.59876394	-1.7578125e-06	-0.85973597	97.29167	-45.333492	32362.982	-2603.9297	2.258349	0.03894329	0.03027307	0.0	1.8869231	0.008649647	800000.0	7793.467013120651
40	-342.2228	100.41703	-122.05913	-576.7359	572.0	1167.0502	4480.0	0.0	1000.0	616080.0	0.7513170731707317	-34.678085	5.5254703	-1.4225947	-55.090412	53.784443	19.01158	119.44509	-56.77157	5.480153e-07	-0.527734	7.8125e-07	-0.75381875	80.45871	-27.15466	24462.96	-2029.0273	2.2972922	0.038456917	0.036301896	0.0	1.9167411	0.009225031	820000.0	7988.654667139053
41	-279.39456	98.804855	-70.39872	-427.85867	966.0	1807.2975	5720.0	0.0	1000.0	635400.0	0.7564285714285715	-32.301304	7.1859484	-5.990128	-53.260773	50.721275	26.90163	116.20684	-44.121067	-1.0913449e-06	-0.8210802	-1.5625e-06	-1.1667489	88.275566	-38.948555	48576.61	-3066.75	2.3357491	0.03983426	0.02279731	0.0	1.9371307	0.00856231	840000.0	8182.706851005554
42	-266.98712	96.52753	-114.28957	-493.2795	669.5	1310.2308	4900.0	0.0	1000.0	648790.0	0.754406976744186	-27.868662	6.62579	-0.52470946	-54.125282	85.674324	27.261412	128.88538	-57.73091	-5.5071257e-07	-0.6412142	-7.8125e-07	-0.9064328	69.56193	-28.124691	31414.35	-2777.5625	2.3755834	0.03974867	0.028895065	0.0	1.9466083	0.008519046	860000.0	8376.859817028046
43	-319.54373	103.92881	-119.23966	-523.26746	698.0	1196.3093	4100.0	0.0	1000.0	662750.0	0.753125	-27.993979	6.0684886	-9.942746	-52.209362	59.309658	27.039417	144.55624	-15.47229	-5.361279e-09	-0.5221409	0.0	-0.7343527	104.488304	-50.178005	22260.51	-1554.9199	2.415332	0.039824963	0.03816875	0.0	1.9259827	0.008866186	880000.0	8571.309203147888
44	-308.6341	157.36234	-70.30219	-684.6777	591.5	1165.7755	4330.0	0.0	1000.0	674580.0	0.7495333333333334	-30.080862	8.18244	-5.5925536	-56.501675	67.62613	21.473413	143.12682	5.7912073	1.3211042e-06	-0.5218034	1.8554688e-06	-0.73136854	163.13359	-66.6177	22567.557	-1660.0723	2.455157	0.03939295	0.037275795	0.0	1.921204	0.008971883	900000.0	8765.850540399551
45	-333.2677	123.263374	-134.5222	-547.20233	325.5	832.9974	3420.0	0.0	1000.0	681090.0	0.7403152173913043	-33.38941	9.1388855	-7.4566517	-58.554665	57.23979	20.30005	140.98125	-69.30308	3.5030135e-07	-0.4123822	4.882813e-07	-0.57528836	147.81474	-67.857864	11999.096	-1328.2344	2.49455	0.037631273	0.046278764	0.0	1.9009945	0.008834676	920000.0	8961.044236421585
46	-331.27264	125.90378	-125.145164	-551.18616	964.5	1655.2928	5620.0	0.0	1000.0	700380.0	0.7450851063829788	-32.661377	8.0342655	-4.0551057	-61.50566	34.365353	14.256248	121.04345	-29.645329	1.1175467e-06	-0.6894589	1.5625e-06	-0.9579164	109.94833	-39.58686	46754.363	-6182.1133	2.5321813	0.039245844	0.027015883	0.0	1.9021599	0.008259207	940000.0	9155.580311536789
47	-270.86807	125.59199	-108.5151	-610.81903	1006.0	1390.7422	4200.0	0.0	1000.0	720500.0	0.7505208333333333	-31.607807	8.516017	-7.7160506	-63.077854	87.115814	32.5328	152.00172	-13.581983	8.4545894e-07	-0.83156914	1.171875e-06	-1.1504986	139.33151	-66.72063	40573.773	-3750.8438	2.571427	0.040886164	0.022748303	0.0	1.8923662	0.008760261	960000.0	9349.96768283844
48	-323.65402	99.41754	-136.73343	-575.5026	419.0	838.2714	3010.0	0.0	1000.0	728880.0	0.7437551020408163	-29.346794	8.04224	-1.2937653	-57.150433	87.98685	37.613605	157.45795	-90.100235	1.3786469e-07	-0.61626005	1.953125e-07	-0.8490904	103.02321	-52.673084	23068.73	-3998.4805	2.6123133	0.0394845	0.03208142	0.0	1.9019663	0.00896913	980000.0	9544.83681178093
