Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
34	-212.46257	96.16764	-47.101868	-410.81647	748.0	1330.8553	5290.0	0.0	1000.0	602370.0	0.8605285714285714	-21.859104	6.021346	-2.0575998	-45.785995	102.74196	19.478064	133.85321	-27.781935	-9.155274e-09	-0.014120816	5.859375e-07	0.054015722	89.44332	-40.93078	29215.99	-2517.0215	0	0	1.5008894	0.0	1.8771144	0.009299118	700000.0	6944.511929988861
35	-238.96579	102.52974	-89.17279	-410.85773	1789.5	1972.596	5860.0	0.0	1000.0	638160.0	0.8863333333333333	-21.428068	7.6042657	-0.53680617	-46.050327	74.938385	28.433931	142.11635	-40.04199	0.0	-0.014013556	3.7109376e-06	-0.09303242	89.31151	-38.940525	84209.63	-9425.484	0	0	1.4289514	0.0	1.8977097	0.0092034945	720000.0	7143.915615081787
36	-194.00577	87.208855	-90.1894	-383.86557	1199.0	2039.5658	8440.0	0.0	1000.0	662140.0	0.8947837837837838	-21.512121	7.7814226	5.8027344	-42.13757	151.9678	25.204838	172.10439	-71.576416	-3.0517577e-09	-0.013026622	0.0	0.02235	81.47129	-37.41389	62485.125	-5303.2383	0	0	1.5424839	0.0	1.8677707	0.009547342	740000.0	7343.432448625565
37	-208.7756	94.92687	-55.448803	-426.212	1345.0	1887.4308	6480.0	0.0	1000.0	689040.0	0.9066315789473685	-20.075678	5.817069	-3.3093483	-42.579674	113.62204	42.566174	176.67795	-49.000492	1.5258789e-09	-0.013422727	1.3671875e-06	0.019767188	97.903275	-38.060238	69364.69	-4273.039	0	0	1.5206405	0.0	1.853221	0.009077624	760000.0	7541.58962726593
38	-180.4465	103.465706	58.522243	-364.7421	1309.5	1279.318	3970.0	0.0	1000.0	715230.0	0.9169615384615385	-18.8344	7.432958	1.410005	-46.121758	126.18705	41.89938	185.49014	-55.94473	3.0517577e-09	-0.012473675	-9.765625e-07	-0.07875937	160.62808	-61.530853	40593.902	-2947.6797	0	0	1.6365485	0.0	1.8250346	0.009202829	780000.0	7740.887847661972
39	-264.15424	122.36952	-28.407515	-548.2414	1492.5	2217.6223	8950.0	0.0	1000.0	745080.0	0.93135	-19.17401	7.38712	6.397342	-46.439663	125.24969	39.97964	188.7653	-91.43708	-1.8310548e-08	-0.0142170405	-3.90625e-07	-0.104731254	209.00278	-119.038574	85903.625	-11509.727	0	0	1.3979597	0.0	1.8222561	0.008594081	800000.0	7940.141641616821
40	-244.2712	115.51078	-43.27684	-590.758	997.5	1154.9236	4530.0	0.0	1000.0	765030.0	0.9329634146341463	-25.047846	7.1639743	1.6237725	-54.82732	122.9729	47.75214	208.09105	5.951946	0.0	-0.014759027	1.5625e-06	-0.06532031	135.69742	-64.67506	45718.508	-3851.2773	0	0	1.3449948	0.0	1.8057301	0.008741708	820000.0	8140.323771238327
41	-194.79988	96.23426	-37.686954	-422.36862	950.5	1561.424	4840.0	0.0	1000.0	784040.0	0.9333809523809524	-22.166203	8.005211	5.0131435	-56.095062	96.019264	37.966236	207.00815	-42.62916	1.525879e-08	-0.017132103	1.171875e-06	-0.01876289	157.45296	-71.167114	39759.72	-5887.6016	0	0	1.381883	0.0	1.8014044	0.00901938	840000.0	8338.710972070694
42	-193.86424	93.675064	-64.49365	-417.76108	1150.5	1273.4774	3450.0	0.0	1000.0	807050.0	0.9384302325581395	-18.953209	9.161151	20.002312	-56.39332	96.89679	37.955708	212.22435	-103.26219	-1.2207031e-08	-0.013762146	3.90625e-07	-0.08783594	88.604774	-49.66072	38369.32	-6482.5938	0	0	1.4563993	0.0	1.7965999	0.009220623	860000.0	8537.257545471191
43	-252.64888	106.82406	-81.83204	-509.4605	1038.0	1104.3306	3850.0	0.0	1000.0	827810.0	0.9406931818181818	-20.108019	6.621627	9.943905	-46.258705	109.98915	47.084053	220.97728	-64.46725	-6.1035155e-09	-0.013856094	1.953125e-07	-0.21748593	161.26321	-103.52266	28889.137	-5009.5605	0	0	1.4413157	0.0	1.8060944	0.009042448	880000.0	8736.440786361694
44	-164.009	112.273415	41.806282	-377.08115	952.5	1211.5027	4010.0	0.0	1000.0	846860.0	0.9409555555555555	-22.1797	7.1304374	9.710862	-50.34477	87.62484	47.230484	226.15613	-79.64062	9.155274e-09	-0.014557654	-7.8125e-07	-0.19808595	255.68988	-113.88344	35980.23	-4310.041	0	0	1.4139185	0.0	1.7810956	0.008951694	900000.0	8935.426964998245
45	-202.68246	131.72935	-14.010987	-521.0988	1676.5	1684.0376	5690.0	0.0	1000.0	880390.0	0.956945652173913	-17.364626	9.221033	18.003353	-48.754066	96.398224	43.052444	222.25311	-17.357388	9.155274e-09	-0.012985013	3.90625e-06	0.0856625	182.76808	-94.42719	58675.9	-9768.32	0	0	1.5330361	0.0	1.7980154	0.008893076	920000.0	9136.023341178894
46	-188.3541	92.0261	-31.366884	-353.28482	1664.5	1615.7644	5230.0	0.0	1000.0	913680.0	0.972	-17.670858	8.452824	22.461601	-55.181477	145.84372	58.91624	245.39267	-3.923128	1.2969971e-08	-0.014197389	9.765625e-08	-0.112424314	134.91565	-65.29574	57450.418	-7821.7812	0	0	1.5170107	0.0	1.7702954	0.009259941	940000.0	9334.784414768219
47	-145.23837	73.0341	-7.60902	-285.33286	1599.0	1447.7737	4290.0	0.0	1000.0	945660.0	0.9850625	-17.442245	9.036456	27.228962	-47.62013	161.3558	53.68423	255.00764	16.336754	7.629395e-09	-0.017125404	-1.5625e-06	-0.1947539	179.77881	-98.1067	47888.4	-5513.9453	0	0	1.3076826	0.0	1.770551	0.009672595	960000.0	9534.593512058258
48	-155.18253	112.22564	-2.0181265	-406.37494	1029.0	1556.8939	4900.0	0.0	1000.0	966240.0	0.9859591836734694	-12.313986	9.3570385	36.737946	-40.739853	154.63034	40.16237	258.32236	-21.674675	6.1035155e-09	-0.014095703	-7.8125e-07	0.23679297	213.53835	-113.53551	39073.613	-8336.576	0	0	1.4598526	0.0	1.7737887	0.0090168575	980000.0	9734.186580181122
49	-111.922325	94.34699	108.94129	-274.2033	1099.0	1340.2457	4620.0	0.0	1000.0	988220.0	0.98822	-13.70242	9.848408	38.604416	-53.244102	101.34364	47.507202	261.86255	-30.684565	7.6293943e-10	-0.014873214	-2.0996094e-06	0.10072778	243.0974	-119.06464	38059.92	-4840.836	0	0	1.3643374	0.0	1.7584908	0.008594595	1000000.0	9933.649602174759
50	-205.11978	150.62479	70.79745	-515.5144	1531.0	1302.2207	5100.0	0.0	1000.0	1018840.0	0.9988627450980392	-14.057991	11.070723	49.40672	-45.99255	108.315735	46.236423	265.97693	-41.18056	-3.6621095e-08	-0.014055555	-7.8125e-07	-0.07238477	274.76166	-169.08122	53061.082	-9657.215	0	0	1.5055795	0.0	1.7662199	0.0096193515	1020000.0	10134.46079325676
51	-123.8974	137.62357	115.43183	-456.44296	1314.0	1207.5364	4110.0	0.0	1000.0	1045120.0	1.004923076923077	-16.748606	11.920051	44.37051	-51.092445	150.41693	55.26638	274.89926	-40.457867	-4.9591065e-09	-0.015554582	2.9296876e-07	-0.011624024	370.53006	-209.59006	44433.652	-7706.0156	0	0	1.3261194	0.0	1.7672932	0.009334102	1040000.0	10334.342193126678
52	-111.60697	145.6018	33.051	-687.65594	1502.0	1613.4144	5130.0	0.0	1000.0	1075160.0	1.014301886792453	-10.360956	14.768474	61.162655	-65.71889	120.57019	49.32508	279.8122	-37.87076	9.155274e-09	-0.013987067	-1.953125e-07	-0.23756231	374.48486	-213.5483	63818.426	-11305.066	0	0	1.453925	0.0	1.7708379	0.009612198	1060000.0	10534.02357172966
53	-115.532814	158.95146	96.42979	-516.33923	1246.5	1285.6449	4830.0	0.0	1000.0	1100090.0	1.0186018518518518	-8.835343	16.636166	75.66135	-56.91923	136.24312	57.86231	292.4391	-11.820326	1.525879e-08	-0.013315437	7.8125e-07	-0.0006541016	371.04352	-219.48846	35467.52	-6075.66	0	0	1.5244461	0.0	1.7749729	0.008937758	1080000.0	10734.531396865845
54	-106.72585	160.53574	111.20042	-408.46808	1433.0	1570.2869	5810.0	0.0	1000.0	1128750.0	1.0261363636363636	-12.3256855	14.869713	62.205944	-62.36839	125.95757	50.701683	297.153	-10.747971	-9.918213e-09	-0.014132774	3.90625e-07	-0.18193574	438.3585	-267.22717	53752.2	-10082.285	0	0	1.4539161	0.0	1.790976	0.009266122	1100000.0	10934.684426307678
55	-85.5096	133.3465	139.30066	-382.13486	1003.5	1161.4183	4660.0	0.0	1000.0	1148820.0	1.0257321428571429	-6.2939553	18.23106	81.92693	-51.635685	134.77327	60.589085	301.60483	-11.446117	4.196167e-09	-0.014067831	5.859375e-07	-0.10417344	416.832	-251.5358	38325.027	-9882.58	0	0	1.4022717	0.0	1.7871053	0.009012482	1120000.0	11135.182424783707
56	-68.336655	112.79581	125.529	-332.43246	1037.0	1040.3513	3410.0	0.0	1000.0	1169560.0	1.0259298245614035	-7.3149524	16.229475	85.19751	-54.618217	107.680115	53.46011	298.98264	-60.538113	-7.6293943e-10	-0.013740502	-9.765625e-07	-0.074512504	326.95642	-202.20258	30433.84	-7254.6895	0	0	1.4266721	0.0	1.7962228	0.009222458	1140000.0	11334.997720003128
57	-115.38411	137.26086	91.86463	-469.42944	1726.5	1486.4363	5560.0	0.0	1000.0	1204090.0	1.0380086206896553	-7.76342	15.933797	82.91378	-55.65057	93.55231	45.405968	312.02475	-44.68121	6.1035155e-09	-0.0143836	2.734375e-06	0.06368242	382.9172	-235.96278	65025.074	-14388.008	0	0	1.4312787	0.0	1.7685409	0.00882345	1160000.0	11535.159950017929
58	-39.634087	130.90848	141.1436	-342.24988	1196.0	1340.99	5200.0	0.0	1000.0	1228010.0	1.0406864406779661	-6.6470647	19.017626	89.71293	-54.826035	168.81827	66.43496	324.79034	-21.27471	3.8146972e-10	-0.014757761	7.8125e-07	-0.08507891	362.73944	-218.56119	45244.188	-9369.031	0	0	1.4177414	0.0	1.7832286	0.009091817	1180000.0	11735.10124707222
59	-107.772316	204.75107	280.92953	-517.9005	1066.5	889.21466	2570.0	0.0	1000.0	1249340.0	1.0411166666666667	-5.0150175	21.446209	94.69235	-53.30522	127.4654	56.98037	328.4283	-38.311943	-2.9754638e-08	-0.015121235	0.0	-0.09466094	410.08157	-262.16376	22312.889	-7013.202	0	0	1.3345236	0.0	1.8054028	0.009094946	1200000.0	11935.79866027832
60	-130.72504	238.66826	233.06242	-719.1891	1835.0	1774.8225	5380.0	0.0	1000.0	1286040.0	1.0541311475409836	-8.285628	25.301395	104.61095	-63.877308	115.51157	63.477154	327.02795	-77.18599	-6.1035155e-09	-0.015119041	7.8125e-07	-0.24956913	636.58826	-448.07275	47763.363	-15253.975	0	0	1.3232152	0.0	1.832725	0.00886289	1220000.0	12138.075541496277
61	-101.4374	169.27261	136.53014	-492.1785	1462.0	1043.8228	3240.0	0.0	1000.0	1315280.0	1.0607096774193547	-8.289781	28.1883	111.87127	-67.28688	150.19606	86.35477	357.1662	-104.44384	-1.4877319e-08	-0.013345673	-7.8125e-07	-0.04969082	532.6681	-357.49103	46342.055	-11820.441	0	0	1.4692924	0.0	1.8154464	0.008926583	1240000.0	12338.920448303223
62	-12.354264	162.20624	343.61087	-324.64395	1784.5	1145.694	4800.0	0.0	1000.0	1350970.0	1.0721984126984128	-3.1166255	23.095556	95.917274	-61.757553	131.21718	69.7005	367.61218	-59.918743	-3.0517577e-09	-0.014708246	3.90625e-07	-0.14147578	568.0259	-350.52628	62705.844	-12404.453	0	0	1.3816164	0.0	1.8155752	0.009182652	1260000.0	12540.110923528671
63	40.98444	188.2052	401.04663	-449.48013	1032.0	774.55536	3080.0	0.0	1000.0	1371610.0	1.0715703125	3.0030756	29.306948	110.690346	-64.352104	181.98534	68.83884	380.12445	-104.22304	1.0681152e-08	-0.014392325	1.171875e-06	-0.08621484	582.55396	-368.7569	28313.773	-10020.07	0	0	1.4435345	0.0	1.7971191	0.009240949	1280000.0	12741.081395149231
64	-13.233363	194.97293	197.10136	-487.38412	1174.0	960.49677	3320.0	0.0	1000.0	1395090.0	1.0731461538461537	3.8671696	26.668587	106.114525	-65.586334	112.40445	57.87461	367.21338	-61.889782	-1.5258789e-09	-0.014563896	-3.90625e-07	-0.2329586	498.18674	-307.48846	25712.809	-6171.33	0	0	1.362723	0.0	1.8194076	0.009184714	1300000.0	12941.689829826355
65	62.69283	126.98932	233.63948	-278.36462	1164.0	1280.5444	4230.0	0.0	1000.0	1418370.0	1.0745227272727274	1.0389789	23.928621	95.77388	-60.83776	112.62085	60.783287	377.1603	-48.67781	-1.5258789e-09	-0.013516654	0.0	-0.17558828	546.85547	-359.29785	40530.883	-12654.217	0	0	1.4831642	0.0	1.8098252	0.009266617	1320000.0	13143.652662992477
