Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
124	2.3439713	1.9317437	5.8841953	-0.7451259	79.833336	123.5805	474.0	0.0	1000.0	184136.0	0.049102933333333335	0.22923434	0.2650392	1.3169042	-0.20318194	9.16726	13.999103	88.421745	-7.822906	2.0345052e-08	-0.00038395997	-5.6966147e-08	0.0028858888	0.015837936	-0.012417743	298.43887	-227.30322	0	0	1.0	1.4757376	0.00042885158	3750000	36462.77267742157
125	2.013777	2.0470679	6.5319843	-0.82999617	73.9	108.68406	465.0	0.0	1000.0	186353.0	0.04929973544973545	0.2147431	0.27740473	1.4298081	-0.17049357	7.8271365	12.271646	77.98177	-8.4688225	-1.8819174e-08	-0.00069950713	8.138021e-08	-0.00016972655	0.016992223	-0.01389051	216.52567	-162.48041	0	0	1.0	1.4759529	0.000457663	3780000	36743.83253121376
126	1.9280124	1.5070628	4.751785	-0.64037216	113.8	117.99446	381.0	0.0	1000.0	189767.0	0.04980761154855643	0.207919	0.28046936	1.4898722	-0.16528626	8.916483	13.481878	85.258545	-64.01044	-2.0345052e-08	-0.0010078959	2.4414062e-08	-0.0006845296	0.01685089	-0.013991003	400.06046	-290.75027	0	0	1.0	1.4761999	0.00072069885	3810000	37025.24560713768
127	1.8445498	1.989497	6.0648036	-1.8320246	112.73333	161.26189	660.0	0.0	1000.0	193149.0	0.05029921875	0.19801845	0.25223318	1.3065734	-0.21552797	10.243858	15.039161	83.872795	-5.2165594	5.086263e-09	-0.00073869934	3.2552084e-08	-2.6302085e-05	0.016182931	-0.012476496	309.61273	-248.17517	0	0	1.0	1.4763329	0.00040495794	3840000	37306.79594373703
128	2.4911742	1.3583531	4.7626123	-0.36200207	139.63333	154.97838	615.0	0.0	1000.0	197338.0	0.05099173126614987	0.21869779	0.27733988	1.3727475	-0.32006708	15.336868	19.28898	88.94279	-4.574524	1.0172526e-09	-0.00034728902	9.765625e-08	-0.00531683	0.020155013	-0.015933814	439.75534	-347.62866	0	0	1.0	1.4764507	0.0015570958	3870000	37590.45118021965
129	2.5252337	1.7630398	5.599471	-0.53262883	63.166668	71.2489	313.0	0.0	1000.0	199233.0	0.051085384615384616	0.2846967	0.27885863	1.4701773	-0.24394415	9.841354	11.7219925	75.641785	-6.7612457	3.0517577e-09	-0.00085141393	1.6276042e-08	0.00053391926	0.017937299	-0.014276345	196.10176	-133.55597	0	0	1.0	1.4768777	0.0011262421	3900000	37872.20152568817
130	2.0682793	2.011352	6.3342223	-1.0966719	99.0	133.63232	540.0	0.0	1000.0	202203.0	0.05145114503816794	0.22652076	0.29363737	1.3812346	-0.2055642	5.749897	9.203256	60.473953	-6.35032	3.0517577e-09	-0.0008162455	-4.8828124e-08	0.0033948568	0.01909277	-0.01482318	361.96832	-295.9215	0	0	1.0	1.4771311	0.0013403713	3930000	38153.231013059616
131	2.240691	1.7124876	5.3254504	-0.6660185	130.96666	130.96652	453.0	0.0	1000.0	206132.0	0.05205353535353535	0.20602039	0.27589405	1.4128653	-0.23943742	14.0207	18.101915	95.19188	-14.682468	-1.2207031e-08	-0.00093279826	6.510417e-08	-0.0004034668	0.015568649	-0.012074887	460.8712	-348.70294	0	0	1.0	1.4773767	0.0007792786	3960000	38434.71534824371
132	1.5065219	1.4931782	4.4188805	-0.9184822	72.166664	105.89747	361.0	0.0	1000.0	208297.0	0.05220476190476191	0.18131682	0.2693775	1.3065623	-0.16473258	8.176861	13.321159	85.2145	-10.221985	1.0172526e-08	-0.002102185	1.6276042e-08	0.00083130697	0.012794882	-0.010560479	239.00937	-184.75644	0	0	3.0	1.477521	0.0017292872	3990000	38717.48861241341
133	1.6316111	1.671698	5.1178493	-1.419559	110.76667	127.26185	488.0	0.0	1000.0	211620.0	0.05264179104477612	0.18304938	0.25450647	1.4778036	-0.16634531	12.362836	15.782208	86.24526	-9.5627165	3.3378602e-09	-0.011784124	-9.765625e-08	0.0043110354	0.013618221	-0.010615313	367.37607	-270.92358	0	0	79.0	1.4772532	0.005110449	4020000	39032.72468352318
134	2.7071838	1.6271832	5.3424315	-1.0155427	80.166664	107.921295	470.0	0.0	1000.0	214025.0	0.05284567901234568	0.26714745	0.2689552	1.33005	-0.2508598	12.491133	15.410717	88.375145	-2.258659	-1.2207031e-08	-0.01283557	-4.0690104e-08	-0.0038833292	0.016393878	-0.012878091	331.3663	-245.92114	0	0	79.0	1.4764917	0.0056317216	4050000	39346.89946484566
135	2.3969924	1.7138388	5.9968038	-0.89938915	115.46667	119.164795	392.0	0.0	1000.0	217489.0	0.053306127450980394	0.25670496	0.26441008	1.3238834	-0.13632128	6.841437	8.867357	60.493217	-3.5102024	-6.1035155e-09	-0.012672746	2.9296876e-07	0.0067818523	0.014683	-0.011502228	390.05347	-271.75476	0	0	79.0	1.4479753	0.006471506	4080000	39661.107196092606
136	2.580224	1.6450291	5.572723	-0.1207118	125.066666	155.38832	527.0	0.0	1000.0	221241.0	0.05382992700729927	0.25238633	0.29271019	1.483835	-0.18533972	13.014844	16.091145	85.53203	-7.980076	-1.5258789e-09	-0.013143817	4.4759116e-08	0.0070637655	0.015254008	-0.012143891	446.51425	-369.4157	0	0	79.0	1.4202623	0.006048879	4110000	39974.6945476532
137	2.491372	1.1483122	5.3056703	-0.46291798	159.83333	141.66699	659.0	0.0	1000.0	226036.0	0.054598067632850245	0.28408986	0.29005614	1.6698104	-0.1851201	12.271069	17.354717	97.2633	-9.377334	-4.0690105e-09	-0.0138666	-8.138021e-08	-0.0008350098	0.018575013	-0.015067169	434.92566	-305.28113	0	0	79.0	1.3856187	0.006499424	4140000	40290.60050845146
138	1.9497956	1.6800637	5.811718	-1.5106769	84.333336	103.09941	366.0	0.0	1000.0	228566.0	0.05481199040767386	0.21347474	0.24902938	1.3404082	-0.13142784	12.36709	14.587111	87.21112	-5.5105505	-9.155274e-09	0.002323358	8.138021e-08	-0.002411719	0.012895605	-0.010628498	224.51656	-164.13239	0	0	4.0	1.3533599	0.013444874	4170000	40571.96899700165
139	2.7631247	1.7286907	6.827219	-1.3838283	120.066666	129.25917	529.0	0.0	1000.0	232168.0	0.05527809523809524	0.28612986	0.28437492	1.4634744	-0.21683696	11.169367	12.632518	71.90544	-10.673066	3.0517577e-09	-0.00030462342	3.2552084e-08	-0.002909489	0.022251269	-0.017987099	284.99814	-199.58655	0	0	1.0	1.35241	0.0013473971	4200000	40852.9790828228
140	3.1714349	1.4186975	5.521116	-0.415233	151.2	119.346664	391.0	0.0	1000.0	236704.0	0.05595839243498818	0.31433877	0.29479083	1.5473968	-0.23941883	15.575358	17.486202	88.594955	-5.6870003	-8.138021e-09	-0.0013411789	2.9296876e-07	-0.0010050131	0.021340076	-0.016759856	365.2502	-245.40466	0	0	1.0	1.3518465	0.0011321894	4230000	41136.69874835014
141	2.2663145	1.9535865	5.4100375	-1.5184468	130.23334	151.30316	501.0	0.0	1000.0	240611.0	0.056481455399061034	0.25903782	0.27920258	1.3123662	-0.2656949	12.025923	11.873031	72.154465	-3.0844731	1.2207031e-08	0.0022051109	1.6276042e-08	-0.0049392413	0.017045656	-0.0139198555	371.12564	-287.79016	0	0	1.0	1.351332	0.008875822	4260000	41418.91391348839
142	3.1750255	1.8227853	6.642948	-0.021472681	116.066666	117.65059	416.0	0.0	1000.0	244093.0	0.0568981351981352	0.29356563	0.27671263	1.4640194	-0.15372366	11.335084	13.018616	75.615875	-5.6072593	-8.138021e-09	-0.00043513792	4.0690104e-08	-0.0031374674	0.017635338	-0.013545979	271.61392	-217.4424	0	0	1.0	1.3510051	0.0029430334	4290000	41699.467817783356
143	2.6731884	1.6410065	5.104714	-0.425005	107.23333	117.414566	478.0	0.0	1000.0	247310.0	0.057247685185185186	0.3155467	0.29432565	1.3370024	-0.15160812	14.063995	15.9779825	85.31945	-5.7828007	5.086263e-09	0.00045508423	1.9124349e-07	0.00211427	0.020758942	-0.0160723	349.6754	-267.34195	0	0	1.0	1.3509053	0.009117944	4320000	41982.00601148605
144	2.1068003	1.5740496	5.790058	-0.8496306	151.7	130.36029	510.0	0.0	1000.0	251861.0	0.057899080459770116	0.23018797	0.2679663	1.4395398	-0.21427366	9.778578	12.790577	68.60959	-9.798459	-3.0517577e-09	-0.000914798	-3.2552084e-08	8.870443e-05	0.014237067	-0.010997245	391.43927	-314.83936	0	0	1.0	1.3508368	0.002059208	4350000	42263.92862057686
145	2.4883006	1.6788756	5.6198087	-0.6041182	97.3	94.07626	345.0	0.0	1000.0	254780.0	0.058168949771689495	0.2553376	0.28942057	1.5568963	-0.14351477	12.600117	16.891514	84.58928	-8.646864	6.1035155e-09	-9.749349e-05	3.2552084e-08	0.0012099446	0.016496755	-0.01323301	283.2099	-211.81999	0	0	1.0	1.3507648	0.0051617716	4380000	42545.380487680435
146	3.2960556	1.7232543	6.1656365	-0.051492475	96.46667	103.41333	371.0	0.0	1000.0	257674.0	0.05842947845804989	0.30630064	0.27937755	1.4651594	-0.1351667	11.228496	11.719364	65.433174	-6.659287	-5.086263e-09	-0.0002511444	3.2552084e-08	0.002850651	0.013729573	-0.010168323	225.6961	-152.98929	0	0	1.0	1.350594	0.003780718	4410000	42826.428532361984
147	2.5136385	1.699978	7.047713	-1.0876741	106.8	95.48871	316.0	0.0	1000.0	260878.0	0.05875630630630631	0.27657062	0.29169294	1.4890592	-0.087295614	8.240734	10.477655	68.61892	-8.006679	-1.6276042e-08	-0.00060583086	0.0	-1.171875e-06	0.018279888	-0.014541981	192.63544	-145.6364	0	0	1.0	1.3504403	0.002800943	4440000	43107.841705322266
148	3.3028004	2.2169564	7.185634	-1.2730973	120.4	104.41795	356.0	0.0	1000.0	264490.0	0.05917002237136465	0.32710174	0.30775777	1.5153011	-0.15104157	11.560896	12.714272	97.85614	-6.38211	-2.0853678e-08	0.0072844652	-6.510417e-08	-0.00039181314	0.017150309	-0.012184845	320.65573	-232.68945	0	0	1.0	1.3502058	0.013744829	4470000	43390.994706869125
149	1.7667596	1.4317391	4.267325	-0.45224974	105.8	101.28488	324.0	0.0	1000.0	267664.0	0.05948088888888889	0.19563077	0.26547772	1.4105632	-0.22911498	11.482921	14.109776	91.58298	-10.318765	4.0690105e-09	-0.00045749513	-8.138021e-08	-0.004322868	0.014396399	-0.011810921	302.9618	-250.92268	0	0	1.0	1.350085	0.0053314525	4500000	43671.220088005066
150	2.5429988	1.6481229	6.2703624	-0.45989606	89.6	121.46044	466.0	0.0	1000.0	270352.0	0.059680353200883	0.2439569	0.28785026	1.4177983	-0.19431767	9.366303	12.715177	79.05585	-3.1967459	1.4241537e-08	-0.00016463014	-4.0690104e-08	0.001369458	0.0128132375	-0.009713305	284.84668	-220.92036	0	0	1.0	1.3500335	0.0017660813	4530000	43951.76275920868
151	2.4910781	1.9025751	6.5396347	-0.37202856	126.1	154.61658	633.0	0.0	1000.0	274135.0	0.06011732456140351	0.26841468	0.28878677	1.5433418	-0.1882523	12.919279	18.18677	105.32978	-5.31374	-1.0172526e-09	-0.0011351984	-1.6276041e-07	0.0060052737	0.01805094	-0.01456444	414.1742	-322.13156	0	0	1.0	1.3500516	0.0036144552	4560000	44232.990290641785
152	2.485699	1.7101597	5.5856004	-0.61400014	68.63333	82.42349	298.0	0.0	1000.0	276194.0	0.06017298474945534	0.25744075	0.3022267	1.4510382	-0.28535053	11.086682	13.743653	74.83315	-3.6934834	2.0345052e-09	-0.0011296386	-8.138021e-09	-0.00270201	0.014546839	-0.011469316	215.48193	-150.1416	0	0	1.0	1.3501694	0.0015042921	4590000	44514.64300966263
153	2.825374	1.6191797	6.094304	-0.039683085	105.166664	114.2623	341.0	0.0	1000.0	279349.0	0.06046515151515151	0.2903538	0.2893583	1.526394	-0.23744562	8.85483	11.324838	86.87828	-4.1967874	1.2207031e-08	0.00062284135	-1.1291504e-07	-0.0004253123	0.014386255	-0.011632248	303.83127	-218.13603	0	0	1.0	1.3504422	0.007894445	4620000	44795.608033418655
154	2.8858254	1.6993009	5.4598927	0.00060420344	98.73333	113.26338	462.0	0.0	1000.0	282311.0	0.06071204301075269	0.27506512	0.27946326	1.2918893	-0.12624142	10.76021	14.585397	83.00702	-9.543942	5.086263e-10	-0.00086434686	-1.7496745e-07	0.001790568	0.01471815	-0.011679181	222.7722	-164.30334	0	0	1.0	1.3508317	0.0018817633	4650000	45076.633600473404
155	2.5753794	1.4248711	4.954919	-0.0034676732	109.9	131.59567	458.0	0.0	1000.0	285608.0	0.06102735042735043	0.28606862	0.27808926	1.3591815	-0.071493566	10.832482	14.106377	80.3753	-10.466771	3.0517577e-09	-0.001497306	-4.0690104e-08	-0.005399211	0.012244285	-0.009989129	268.3684	-210.92787	0	0	1.0	1.3511765	0.0019306093	4680000	45356.405401706696
156	3.0451577	1.4423344	6.0336223	-0.025605757	138.96666	141.33777	460.0	0.0	1000.0	289777.0	0.061523779193205945	0.30826914	0.2625856	1.6186295	-0.13393423	13.9914465	17.138365	92.51799	-13.983218	1.8310548e-08	-0.0012679311	-1.13932295e-07	0.0052035972	0.015864812	-0.013046632	298.1081	-239.86888	0	0	1.0	1.3515108	0.0011393793	4710000	45639.32191824913
157	2.3742285	1.7537246	5.410533	-0.9421388	123.8	110.857994	387.0	0.0	1000.0	293491.0	0.061917932489451474	0.27670643	0.28841025	1.398168	-0.2053972	11.796727	14.997117	84.24976	-7.961735	2.4414062e-08	-0.0013426839	0.0	-0.0026720704	0.018631527	-0.01511368	226.0019	-181.34767	0	0	1.0	1.3520466	0.0019341896	4740000	45921.31012511253
158	3.5693712	1.6739066	6.5056863	0.00998057	110.73333	90.832054	326.0	0.0	1000.0	296813.0	0.06222494758909853	0.33495316	0.28151757	1.3237675	-0.18782789	13.019584	14.730112	84.301285	-9.706767	4.0690105e-09	-0.0009807922	-8.138021e-09	-0.0042206952	0.018270988	-0.014584755	251.35493	-197.72418	0	0	1.0	1.3527988	0.0017579772	4770000	46204.01011443138
159	2.6833298	1.9835696	5.961052	-0.5927646	116.76667	124.44054	403.0	0.0	1000.0	300316.0	0.06256583333333333	0.29765198	0.31417897	1.5224993	-0.16307494	10.328348	13.5969	101.49652	-12.537813	2.2379558e-08	-0.00066196895	-1.3020833e-07	0.0033489256	0.017263733	-0.013111502	300.0616	-244.4192	0	0	1.0	1.3535836	0.0012031578	4800000	46484.64748907089
160	2.5937393	1.7523146	6.4736032	-0.42405015	123.7	132.69215	430.0	0.0	1000.0	304027.0	0.0629455486542443	0.24505317	0.29766497	1.3713602	-0.21810861	13.610017	16.313768	92.732185	-9.36086	-2.4414062e-08	-0.00087107345	6.9173176e-08	0.0037326803	0.01985814	-0.016615868	326.0531	-277.59695	0	0	1.0	1.3543383	0.0011765135	4830000	46765.52386903763
161	3.039733	1.7243448	5.6508837	-0.6362106	161.56667	157.73347	724.0	0.0	1000.0	308874.0	0.06355432098765432	0.28733236	0.3043707	1.4901369	-0.20127094	15.146352	17.921082	90.00077	-9.70743	1.2715657e-09	-0.0006432461	2.2786459e-07	-0.002254297	0.018302904	-0.014765196	557.4527	-448.20444	0	0	1.0	1.3550918	0.00046256187	4860000	47047.72423481941
162	3.7647636	1.6604794	6.999431	-0.011177923	104.333336	110.06614	428.0	0.0	1000.0	312004.0	0.0638044989775051	0.37682024	0.29273897	1.451889	-0.2053692	13.518222	16.255636	89.88502	-16.54326	4.0690105e-09	-0.0008226929	3.6621094e-07	-0.0013533122	0.0156537	-0.012349367	297.19327	-242.20616	0	0	1.0	1.3556995	0.00095447135	4890000	47329.992618083954
163	2.8314867	1.7247279	6.8170047	-0.046862718	77.833336	128.86455	497.0	0.0	1000.0	314339.0	0.0638900406504065	0.31438038	0.32946727	1.7154969	-0.14234814	8.186855	12.117683	73.82008	-12.366518	1.0172526e-08	-0.0011593302	-4.8828124e-08	0.00037340497	0.017514084	-0.015014445	235.4308	-198.27428	0	0	1.0	1.356172	0.0017569402	4920000	47609.97988295555
164	2.7939873	1.9272853	6.6879816	-0.17142804	100.46667	105.17184	343.0	0.0	1000.0	317353.0	0.06411171717171717	0.2600072	0.3089879	1.5500987	-0.10563648	8.4399605	12.313455	81.41078	-7.5590143	2.0345052e-09	-0.00038236543	1.13932295e-07	-0.0005302897	0.011677027	-0.009575216	222.88147	-184.51538	0	0	1.0	1.3564484	0.00050151645	4950000	47889.29078245163
165	3.0792477	1.9475696	6.428497	-0.3394873	130.3	155.55753	761.0	0.0	1000.0	321262.0	0.06451044176706827	0.34446648	0.30660978	1.7465062	-0.11295721	11.963869	17.071768	92.552216	-9.757517	-1.2715658e-08	-0.00061521813	3.2552084e-08	-0.0014411622	0.0188063	-0.0151499715	375.2934	-264.0766	0	0	1.0	1.356504	0.00050592877	4980000	48171.20306515694
166	2.5072942	2.089261	7.5658283	-0.2822596	83.1	110.413284	432.0	0.0	1000.0	323755.0	0.06462175648702595	0.24596415	0.3137574	1.68914	-0.10012127	8.73201	13.065492	103.90668	-7.913396	6.1035155e-09	-0.000791743	-7.324219e-08	-0.0025738035	0.011910176	-0.009739124	218.62248	-165.18239	0	0	1.0	1.356227	0.00042506403	5010000	48450.31847190857
167	3.0071702	1.5887226	5.3006277	-0.19757006	133.4	152.08673	470.0	0.0	1000.0	327757.0	0.0650311507936508	0.32334343	0.34163344	1.4560963	-0.38344535	17.538872	18.991333	100.417015	-6.4110894	-1.0172526e-08	-0.0009530355	1.6276042e-08	0.0040471517	0.021596845	-0.018192315	596.90735	-471.97916	0	0	1.0	1.3556001	0.0013107753	5040000	48732.470606803894
168	2.6071103	1.7279863	6.546319	-0.9113918	99.666664	95.96469	354.0	0.0	1000.0	330747.0	0.06523609467455621	0.26123133	0.28773034	1.3503555	-0.102314435	13.142736	14.898024	85.34885	-12.787938	-9.155274e-09	-0.0006508413	9.765625e-08	0.00011393229	0.012328455	-0.010129489	335.80386	-230.15544	0	0	1.0	1.355083	0.0007942235	5070000	49012.71470117569
169	3.1534004	1.8874092	6.2838383	-0.30976653	129.86667	155.52444	522.0	0.0	1000.0	334643.0	0.06561627450980392	0.3003773	0.3164769	1.4586377	-0.15079622	9.048512	11.059434	73.67904	-5.6820717	5.086263e-09	-0.001031542	2.6601157e-07	-1.1526489e-05	0.014420459	-0.011965904	362.61307	-298.5805	0	0	1.0	1.3546999	0.00063029595	5100000	49293.158408641815
170	2.6745415	1.877003	5.819102	-0.763645	88.4	113.348015	442.0	0.0	1000.0	337295.0	0.06574951267056531	0.28868923	0.3178876	1.583395	-0.15430614	12.4985075	16.105303	84.305405	-7.8780146	6.1035155e-09	-0.00055675255	8.138021e-08	-0.002063794	0.016638724	-0.013929959	261.01083	-208.40285	0	0	1.0	1.3544043	0.00054434076	5130000	49573.91263079643
171	2.52732	1.8607898	5.6592236	-0.8101252	94.5	108.31305	364.0	0.0	1000.0	340130.0	0.06591666666666667	0.24221638	0.30829623	1.4975674	-0.21377592	8.249942	10.956696	78.17124	-9.490444	-4.0690105e-09	-0.013363573	9.765625e-08	-0.01137985	0.013709849	-0.011232802	216.45857	-160.76566	0	0	79.0	1.3542082	0.005504652	5160000	49886.91992044449
172	3.0094995	1.9724991	6.3344526	-0.27394056	142.43333	131.76689	382.0	0.0	1000.0	344403.0	0.06635895953757226	0.3092952	0.305909	1.4299165	-0.26310694	13.886084	16.529173	108.6574	-8.763676	3.051758e-08	-0.012865708	0.0	-0.006476164	0.014776681	-0.012388811	370.00928	-294.5232	0	0	79.0	1.3369567	0.0051017497	5190000	50199.1821000576
173	2.9380803	2.163648	6.4549584	-0.64839756	105.566666	111.48982	355.0	0.0	1000.0	347570.0	0.06658429118773947	0.29982716	0.30334952	1.3900164	-0.1630792	14.170361	15.904407	89.03328	-7.1243496	2.0345052e-09	-0.014039034	-6.510417e-08	-0.004958382	0.018943852	-0.01590611	316.1866	-270.2786	0	0	79.0	1.3198812	0.005561115	5220000	50513.25145983696
174	2.5888064	1.9194227	6.0112324	-1.0053483	104.166664	124.81776	476.0	0.0	1000.0	350695.0	0.06679904761904762	0.26724663	0.3063183	1.6757863	-0.19538209	10.029617	14.380524	101.05328	-7.7810907	1.0172526e-08	-0.013360682	2.9296876e-07	0.0057706055	0.016191298	-0.013739286	335.50516	-230.68576	0	0	79.0	1.2892225	0.005544627	5250000	50826.36197113991
175	3.4975078	1.2926651	5.7581797	0.005915408	94.1	96.24772	341.0	0.0	1000.0	353518.0	0.06695416666666666	0.33122897	0.30914864	1.7091291	-0.09235275	10.684445	11.873508	84.70677	-11.116125	-1.0172526e-09	-0.0005865102	3.0110678e-07	0.00030964354	0.013260492	-0.010675751	226.78163	-173.9786	0	0	4.0	1.2725608	0.0077707437	5280000	51108.95533108711
176	3.8311093	1.687662	6.7580833	0.005026946	145.76666	111.32167	443.0	0.0	1000.0	357891.0	0.06739943502824859	0.392873	0.31198892	1.506332	-0.09337533	12.247221	12.503582	72.16566	-14.686417	-1.4241537e-08	0.001858552	-6.510417e-08	0.010563606	0.021421552	-0.017142013	333.77228	-250.39734	0	0	1.0	1.2711039	0.007805765	5310000	51392.25068497658
177	2.8087845	1.9329191	5.8935103	-0.25562045	130.0	142.6595	558.0	0.0	1000.0	361791.0	0.06775112359550561	0.32267547	0.30967012	1.5123982	-0.1424322	12.882117	15.097921	80.72906	-16.069422	0.0	-0.001153719	1.3834635e-07	0.0022862141	0.018075446	-0.015105357	294.23566	-243.75603	0	0	1.0	1.2703314	0.0019469289	5340000	51673.13074207306
178	2.712563	2.301128	6.9431925	-0.7753339	96.36667	115.0775	390.0	0.0	1000.0	364682.0	0.06791098696461825	0.27186894	0.32375425	1.5342153	-0.16520387	10.761219	15.029651	94.29909	-11.132249	-2.0345052e-09	-0.000530894	-1.13932295e-07	-0.0017849935	0.01622438	-0.013634059	215.10133	-178.06688	0	0	1.0	1.269659	0.0029099863	5370000	51953.22277188301
179	3.3122962	1.8359915	6.390778	-0.166128	163.76666	152.00212	636.0	0.0	1000.0	369595.0	0.06844351851851851	0.34768903	0.31105405	1.6152657	-0.16942893	14.966199	16.532824	88.23511	-7.5115247	8.138021e-09	-0.0008261353	2.6041667e-07	-0.008535059	0.017324978	-0.014065618	467.4017	-392.89175	0	0	1.0	1.2692971	0.003621419	5400000	52235.82471847534
180	2.7003875	1.720424	5.3634706	-0.0029223217	107.13333	101.611595	294.0	0.0	1000.0	372809.0	0.0686572744014733	0.27447757	0.3175658	1.5183693	-0.17235622	12.866905	15.8153925	111.08026	-22.20607	5.086263e-09	-0.0013667207	-3.092448e-07	0.003517627	0.011148246	-0.009180809	246.7574	-210.56772	0	0	1.0	1.2690527	0.0012644635	5430000	52515.4706196785
181	2.8055866	2.354894	6.9822702	-1.8113242	136.6	156.19296	665.0	0.0	1000.0	376907.0	0.06903058608058608	0.28656593	0.31302044	1.484408	-0.15294221	13.597039	15.405412	88.19274	-12.245113	-9.155274e-09	-0.0003024714	-2.1158854e-07	-0.003405843	0.014013597	-0.011579713	398.56247	-351.06796	0	0	1.0	1.2688556	0.0019601379	5460000	52796.45012664795
182	2.9397902	1.7749801	6.403534	-0.028100908	124.0	106.59143	412.0	0.0	1000.0	380627.0	0.06933096539162113	0.3014792	0.31548145	1.6469684	-0.23670232	12.983732	15.836013	81.591675	-17.92186	-3.2552084e-08	-0.0009782969	-4.8828124e-08	0.00013323568	0.019334232	-0.01679659	250.12488	-202.79584	0	0	1.0	1.268816	0.002600821	5490000	53078.388823509216
183	3.5579689	1.9811794	6.8473926	-0.8833686	151.26666	121.087	454.0	0.0	1000.0	385165.0	0.06977626811594202	0.35649326	0.31177863	1.4394802	-0.13536929	13.116308	13.180341	75.65412	-9.051172	1.0172526e-09	-0.00088931475	3.90625e-07	0.0041130534	0.019496009	-0.016786022	324.342	-259.66318	0	0	1.0	1.268913	0.0014844673	5520000	53360.81329989433
184	2.743876	1.671689	6.492277	-0.72286415	155.03334	137.724	426.0	0.0	1000.0	389816.0	0.07023711711711712	0.2822449	0.32074445	1.3367827	-0.20695995	17.47322	17.261587	90.850624	-9.293484	-2.0345052e-09	0.00014389039	4.5572918e-07	0.0032099285	0.013558137	-0.010979821	408.3694	-336.06497	0	0	1.0	1.2692242	0.0037472243	5550000	53643.056500434875
185	3.2683418	1.9019845	5.9177446	-0.3135647	154.13333	137.30154	569.0	0.0	1000.0	394440.0	0.07068817204301076	0.33213043	0.29200825	1.2424011	-0.1944483	17.535992	19.547129	87.361404	-10.17243	-2.4414062e-08	-0.00088759157	5.859375e-07	0.002897005	0.013326638	-0.010319519	411.85153	-351.7962	0	0	1.0	1.2696228	0.0019036365	5580000	53925.56101489067
186	3.314061	1.6775695	6.74615	-0.60458875	123.86667	130.69193	499.0	0.0	1000.0	398156.0	0.07097254901960784	0.3573514	0.3162098	1.4728898	-0.116501644	12.493528	14.7935915	86.99232	-9.8267	-2.0345052e-09	-0.00062878826	-2.5227865e-07	-0.0045406003	0.011736454	-0.009397097	286.8032	-238.87135	0	0	1.0	1.2700145	0.0022440283	5610000	54207.611199855804
187	3.818667	2.281959	7.3725452	-0.15024368	143.43333	125.51325	443.0	0.0	1000.0	402459.0	0.07135797872340426	0.37894943	0.3119491	1.4135062	-0.1023265	15.28202	17.583609	92.06889	-15.685572	0.0	-0.00088432414	1.13932295e-07	-0.0035528971	0.020057177	-0.01574921	281.26813	-227.86386	0	0	1.0	1.2704909	0.002330926	5640000	54490.65706539154
188	2.7295203	2.172495	6.084633	-0.6522166	108.73333	111.09784	400.0	0.0	1000.0	405721.0	0.07155573192239859	0.2595147	0.33850336	1.6052938	-0.16205882	11.927366	15.336049	88.68908	-8.9109335	-2.6448568e-08	-0.0006596741	-9.765625e-08	-0.0031930015	0.017050648	-0.01525332	309.4652	-262.0946	0	0	1.0	1.2708325	0.0015567921	5670000	54770.96357393265
189	2.9939039	2.0945303	6.3780055	-1.2400458	134.23334	142.62064	581.0	0.0	1000.0	409748.0	0.07188561403508772	0.31785235	0.31592143	1.5096939	-0.23820029	13.09221	16.012178	92.09982	-10.896244	2.2379558e-08	-0.00014589234	3.092448e-07	-0.002799658	0.018451119	-0.015739512	303.66254	-255.58548	0	0	1.0	1.2709095	0.004341684	5700000	55053.20774626732
190	3.705761	1.6123999	7.1156006	-0.012883089	121.3	117.84796	581.0	0.0	1000.0	413387.0	0.07214432809773123	0.35797733	0.30649617	1.4499701	-0.24944909	12.179891	14.757945	90.594055	-11.249032	8.138021e-09	-0.0007811768	2.1158854e-07	-0.00284222	0.017931884	-0.014870409	294.20883	-238.82181	0	0	1.0	1.2708075	0.002152455	5730000	55334.772530555725
191	2.95838	2.1700573	6.451647	-0.5882538	151.6	130.73882	374.0	0.0	1000.0	417935.0	0.07255815972222222	0.32817826	0.30732256	1.5153865	-0.10527909	15.074464	16.483007	88.698715	-10.704492	-2.5431315e-09	-0.0007053797	0.0	-0.00035989584	0.019296816	-0.016574806	337.51495	-289.05527	0	0	1.0	1.2706337	0.00085191516	5760000	55616.45296955109
192	3.1478295	1.8007447	5.81449	-0.31142178	150.93333	142.5426	492.0	0.0	1000.0	422463.0	0.07296424870466321	0.31896445	0.29122874	1.4679852	-0.21302733	14.294087	16.916216	95.82575	-10.6471405	5.086263e-10	-0.0007635315	-1.6276041e-07	0.0036311198	0.015074589	-0.0122802025	392.89465	-338.65848	0	0	1.0	1.2705498	0.0013714455	5790000	55897.709119558334
