Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
48	5.485271	5.9802566	16.680134	-4.383832	39.85	42.42673	126.0	0.0	1000.0	24142.0	0.02463469387755102	0.62689346	0.62491494	7.472241	-4.3816867	2.977195	2.5163243	14.424483	-4.7539215	-0.007071018	-0.04673314	-0.022113591	-0.07302429	0.84685993	-0.2609415	34.51857	-19.391554	0.613031	0.015912712	0.3661377	0.0	1.8777224	0.009084125	980000.0	5443.780427455902
49	9.828572	23.621298	111.69683	-3.0937793	37.4	47.47673	166.0	0.0	1000.0	24890.0	0.02489	0.5573098	0.9424203	20.302896	-3.137888	4.0528507	2.7505329	18.948345	-4.9611044	-0.006949976	-0.030865952	-0.03149257	-0.06746176	21.44884	-15.791625	40.58764	-22.85448	0.62894374	0.01766193	0.64929134	0.0	1.8593502	0.00902118	1000000.0	5552.240458488464
50	11.222633	24.97605	118.81795	-0.26502237	46.55	56.66081	189.0	0.0	1000.0	25821.0	0.02531470588235294	0.7077126	1.4071485	37.194878	-2.633321	4.429793	3.1893525	18.16304	-5.461059	-0.0031836107	-0.040200733	0.013774961	-0.07470569	29.637283	-16.279398	58.529045	-35.62874	0.6466057	0.020973563	0.5124019	0.0	1.8620317	0.0090538	1020000.0	5664.482036352158
51	14.844469	30.795834	107.652275	-0.122841746	28.55	48.983135	209.0	0.0	1000.0	26392.0	0.025376923076923078	1.1192764	2.212912	44.052746	-5.889242	3.8935337	3.154304	22.131624	-5.7129874	-0.04593791	-0.040658824	-0.042407334	-0.06842772	49.20404	-34.40741	40.74492	-26.252373	0.66757923	0.020371497	0.46315646	0.0	1.8463993	0.009298818	1040000.0	5769.111146211624
52	5.6624455	3.84539	11.794261	-3.8516982	37.95	42.950523	144.0	0.0	1000.0	27151.0	0.025614150943396228	1.1706526	2.6663313	44.58349	-12.951749	3.2988691	2.8029764	22.932386	-6.9211793	0.054477386	-0.09425241	0.11206722	-0.21828732	7.6867924	-7.09268	38.53693	-23.409935	0.68795073	0.021977305	0.13910744	0.0	1.8336878	0.008326728	1060000.0	5876.402970075607
53	8.617503	4.3331723	17.347095	1.3996378	34.45	45.453796	152.0	0.0	1000.0	27840.0	0.025777777777777778	0.61621296	0.6273517	6.031417	-6.0525126	3.7003276	2.7342966	20.228651	-5.1893544	0.0018474348	-0.04348185	0.10216565	-0.11060179	0.81205034	-0.24730712	36.10194	-21.627087	0.70992804	0.022750616	0.30787838	0.0	1.8387537	0.009281033	1080000.0	5991.045654773712
54	6.90322	3.4476936	13.619992	1.0418696	38.15	43.35698	139.0	0.0	1000.0	28603.0	0.02600272727272727	0.8341364	0.82226205	23.511559	-8.140355	3.877737	3.17955	17.955662	-6.3525267	0.035120904	-0.068621546	0.07511217	-0.15817213	0.960868	-0.4372369	39.968597	-26.297594	0.73267865	0.024331748	0.2731065	0.0	1.8286433	0.008914474	1100000.0	6093.4444415569305
55	5.4647	3.8088658	13.8178625	-2.3291926	22.65	31.796658	92.0	0.0	1000.0	29056.0	0.025942857142857143	0.69164133	0.70548767	15.76235	-7.17717	3.8822665	2.6764152	23.001612	-4.6907096	0.020513475	-0.07044369	0.0014553741	-0.10097183	0.74364066	-0.3451252	26.744102	-17.221914	0.7570104	0.021880567	0.15513122	0.0	1.8474739	0.008875842	1120000.0	6208.078393697739
56	5.2983117	4.7965693	13.176532	-4.376905	26.65	34.9761	114.0	0.0	1000.0	29589.0	0.025955263157894738	0.58752733	0.6689867	13.561148	-3.5386145	2.747192	2.4317386	17.540117	-5.823427	-6.554276e-05	-0.03317588	0.0014291406	-0.06003531	0.6858804	-0.2640888	25.809265	-14.830557	0.77889097	0.020699382	0.5522732	0.0	1.8418643	0.009176336	1140000.0	6325.084397554398
57	16.796574	31.40203	111.18945	0.86223	14.55	23.11812	81.0	0.0	1000.0	29880.0	0.025758620689655173	0.5866605	0.6455882	10.464837	-5.9495087	2.7019742	2.2124796	15.499757	-5.456401	-0.4038396	-2.6790912	-0.863842	-5.8689985	50.596237	-32.117764	15.172529	-9.6524315	0.79959035	0.015822053	0.017002877	0.0	1.8283112	0.009927785	1160000.0	6433.970186710358
