Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
30	0.6352171	1.824148	3.7087944	-2.4643552	172.0	544.0276	2500.0	0.0	1000.0	446170.0	0.7196290322580645	0.07205044	0.21169437	1.4661087	-1.8890642	78.760994	23.807707	167.63577	-11.819774	4.577637e-09	-0.010489567	-7.8125e-07	0.031217381	0.20804663	-0.018480197	8929.732	-3242.7578	0	0	1.8828872	0.0	1.7841499	0.0093390355	620000.0	7745.539499044418
31	1.6364578	2.1981027	6.497892	-1.635497	853.0	2252.714	10260.0	0.0	1000.0	463230.0	0.723796875	0.061316364	0.26139522	1.5825604	-3.0398443	35.894695	17.05819	160.74472	-32.98447	-6.866455e-09	-0.010490771	-1.953125e-06	-0.05702305	0.22668682	-0.036122084	54922.715	-5022.2812	0	0	1.9180243	0.0	1.7889156	0.009063858	640000.0	7999.247897386551
32	1.7496281	2.6568859	6.0250087	-3.5149412	1076.5	1952.6708	6080.0	0.0	1000.0	484760.0	0.7344848484848485	0.19358641	0.29091492	1.5366514	-12.749027	78.370384	36.50649	168.49956	-7.3088326	4.577637e-09	-0.034575887	5.859375e-07	0.11323301	0.25259784	-0.029434875	46971.91	-2528.8008	0	0	1.2910188	0.0	1.7846782	0.009221299	660000.0	8247.138546943665
33	5.1224046	23.258348	106.228615	-5.820765	1150.0	1722.083	4790.0	0.0	1000.0	507760.0	0.7467058823529412	0.19417539	0.26539394	1.8967204	-1.228436	88.33243	36.53434	178.9451	-64.62597	0.0	-0.011036517	-7.8125e-07	0.0719	25.464235	-10.213083	44366.28	-2537.5117	0	0	1.6477511	0.0	1.8150065	0.0088476185	680000.0	8496.087642908096
34	1.5224226	1.8453506	5.027999	-1.9880608	491.0	1065.4946	4720.0	0.0	1000.0	517580.0	0.7394	0.52972984	1.7295165	25.660782	-1.2357864	107.24895	40.24545	185.47224	-165.67114	-1.2207031e-08	-0.012562119	1.171875e-06	-0.00077656255	3.0023382	-2.7728212	18995.516	-3888.9062	0	0	1.259752	0.0	1.7983758	0.008436494	700000.0	8746.403071403503
35	5.999961	23.183264	106.561615	-2.7888923	596.5	1127.2456	4560.0	0.0	1000.0	529510.0	0.7354305555555556	0.16972446	0.9025154	65.31096	-1.1229526	54.9442	23.550438	182.3546	-49.163864	9.155274e-09	-0.072100066	5.859375e-07	0.03329873	22.253824	-16.163067	18822.15	-903.57227	0	0	1.0411158	0.0	1.7855229	0.008111715	720000.0	8998.28464269638
36	17.077581	37.223953	107.53654	-2.5969381	952.0	1702.5352	5870.0	0.0	1000.0	548550.0	0.7412837837837838	1.3382711	6.8210945	83.40012	-1.8240011	52.45247	31.847076	184.2818	-32.064182	-6.1035155e-09	-0.011305578	5.859375e-07	-0.17012675	40.651688	-23.63856	39554.38	-2933.707	0	0	1.6562449	0.0	1.7980032	0.008839492	740000.0	9251.360254764557
37	11.903763	31.86725	109.51736	-4.1611505	612.0	1182.0981	4070.0	0.0	1000.0	560790.0	0.7378815789473684	1.402322	6.0949945	86.79552	-2.6064355	89.11399	40.63128	192.48257	-13.613792	-7.247925e-09	-0.013684832	-1.7578125e-06	0.018198242	24.795052	-12.739222	21384.857	-1835.2402	0	0	1.4990227	0.0	1.8004739	0.008246231	760000.0	9504.565623521805
38	23.32171	42.5917	113.54648	-0.7361696	632.0	1227.5203	3750.0	0.0	1000.0	573430.0	0.7351666666666666	1.3890972	5.697289	88.64171	-11.794015	63.45699	23.36375	190.53941	-38.177376	0.0	-0.013812	1.953125e-07	-0.03755957	64.58001	-30.188736	23430.447	-595.459	0	0	1.4657634	0.0	1.7958349	0.008581243	780000.0	9752.55586719513
39	6.9621825	23.387049	107.82723	-4.6395764	604.0	1063.7734	3690.0	0.0	1000.0	585510.0	0.7318875	1.7677939	5.30662	89.72567	-6.2274857	61.36562	21.770117	194.16953	-57.756065	-8.010864e-09	-0.011157983	-1.953125e-07	0.010191602	28.896015	-21.829235	17443.168	-531.6582	0	0	1.4956403	0.0	1.7673565	0.009091004	800000.0	10001.600291728973
