Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
49	-135.87808	80.54353	-43.849735	-337.57504	1351.5	1602.9855	5840.0	0.0	1000.0	971630.0	0.97163	-16.257109	9.592372	25.133913	-57.964283	106.044235	39.475628	214.56429	-17.531036	1.8310548e-08	-0.012250672	-1.5625e-06	0.006408203	197.3659	-103.67852	49087.887	-5640.621	0	0	1.6563598	0.0	1.8895807	0.009328043	1000000.0	9702.832461833954
50	-207.39273	160.02145	39.50673	-544.76776	1659.5	1718.0934	4410.0	0.0	1000.0	1004820.0	0.9851176470588235	-14.95763	10.037809	34.93791	-57.861717	127.01239	32.331	227.3402	-1.6193483	-1.2207031e-08	-0.014221308	-2.34375e-06	-0.26919803	293.8281	-173.75081	77577.61	-9646.6875	0	0	1.4240347	0.0	1.9009355	0.009089642	1020000.0	9897.963351249695
51	-181.49881	131.45586	8.944724	-515.0145	1142.5	1216.5562	3790.0	0.0	1000.0	1027670.0	0.9881442307692307	-19.579554	11.817802	34.10622	-64.51439	161.06471	52.824112	239.11627	4.7819037	1.2207031e-08	-0.0131554445	-7.8125e-07	-0.20157686	265.7155	-156.85626	32644.863	-5421.004	0	0	1.5274798	0.0	1.8821915	0.009072302	1040000.0	10092.103207349777
52	-158.68208	136.69214	21.481869	-508.81775	1483.5	1321.5682	3770.0	0.0	1000.0	1057340.0	0.9974905660377359	-16.701168	11.514267	42.359272	-57.828068	110.99673	31.763357	235.30408	-21.56127	-1.449585e-08	-0.014455522	6.835937e-07	-0.01029541	341.51624	-195.22527	53138.996	-6369.922	0	0	1.4237463	0.0	1.8612503	0.0092800055	1060000.0	10286.849984645844
53	-173.68405	200.35439	94.90281	-608.8475	1041.5	2448.543	11390.0	0.0	1000.0	1078170.0	0.9983055555555556	-13.919711	15.7126	55.755123	-65.02486	134.76837	46.40896	244.86891	-10.410734	1.8310548e-08	-0.014799734	0.0	-0.11236016	465.0138	-300.1055	111431.875	-12851.008	0	0	1.3634539	0.0	1.854105	0.009195684	1080000.0	10481.657363414764
54	-173.12965	145.7145	30.305746	-468.41638	994.5	1256.5568	3570.0	0.0	1000.0	1098060.0	0.9982363636363636	-16.101358	17.039906	63.934544	-78.413246	69.787384	42.458775	252.48688	-108.85338	4.577637e-09	-0.014325716	1.5625e-06	0.03588516	353.5446	-204.86737	36855.13	-5934.127	0	0	1.4173511	0.0	1.8247094	0.009444917	1100000.0	10676.113647699356
55	-155.6982	233.03662	107.526	-757.37994	1120.0	1211.8374	4180.0	0.0	1000.0	1120460.0	1.0004107142857144	-14.941066	16.862186	60.36383	-68.149704	92.80251	39.596992	260.65164	-119.83276	-1.8310548e-08	-0.016370267	1.171875e-06	-0.055332325	560.3679	-381.30634	34830.117	-9267.01	0	0	1.3550804	0.0	1.8344431	0.009151025	1120000.0	10871.79583644867
56	-70.55151	135.30971	239.15932	-423.47678	1321.5	1522.4791	5660.0	0.0	1000.0	1146890.0	1.0060438596491228	-10.792769	18.18074	69.191246	-67.84848	97.28943	50.30252	286.63495	-55.133602	-1.373291e-08	-0.014268226	-8.7890623e-07	-0.034130957	528.1409	-320.60333	54036.4	-8924.461	0	0	1.401831	0.0	1.8582336	0.009195476	1140000.0	11066.696316957474
57	-137.7634	179.7799	60.468666	-659.5526	2015.5	2516.9556	10380.0	0.0	1000.0	1187200.0	1.0234482758620689	-10.6278925	21.741678	84.02615	-79.061325	117.0896	62.77024	298.38916	-35.625122	6.1035155e-09	-0.01521583	3.125e-06	-0.0966125	464.1117	-314.77585	96542.08	-18321.672	0	0	1.2895141	0.0	1.8785357	0.008679663	1160000.0	11261.613236427307
58	-108.79879	197.80244	157.172	-605.836	1062.5	1345.5143	4390.0	0.0	1000.0	1208450.0	1.0241101694915253	-9.481123	18.640093	66.881294	-70.28914	170.28653	71.33272	329.93588	-39.687225	3.0517577e-09	-0.013149186	1.5625e-06	-0.03191484	500.8075	-306.97687	39657.168	-12147.172	0	0	1.5430542	0.0	1.8467119	0.009356097	1180000.0	11455.54425573349
59	-178.93513	242.80775	144.00871	-578.5859	1398.0	1422.5526	4060.0	0.0	1000.0	1236410.0	1.0303416666666667	-13.586627	23.7088	81.961334	-91.90954	117.96356	68.48042	335.45444	-44.598415	3.0517577e-09	-0.012381463	3.90625e-07	0.30583087	521.2465	-357.22632	53004.355	-14044.254	0	0	1.5627584	0.0	1.8698275	0.008845359	1200000.0	11650.292256355286
60	-186.87346	275.5777	182.89273	-902.54816	1492.5	1529.7021	4630.0	0.0	1000.0	1266260.0	1.0379180327868853	-15.9458685	25.110714	71.74225	-84.533356	128.63095	65.13553	341.65674	-32.590805	6.1035155e-09	-0.013717252	-3.90625e-07	-0.20663574	613.6005	-413.00336	52656.285	-10816.859	0	0	1.4341586	0.0	1.8527802	0.009394634	1220000.0	11845.554124593735
61	-167.96072	170.55498	79.895546	-645.38336	1059.5	884.559	3180.0	0.0	1000.0	1287450.0	1.0382661290322581	-12.654644	21.561419	88.56327	-91.54991	128.50833	63.82585	342.3454	-50.824516	-5.340576e-09	-0.014226331	1.953125e-07	-0.083008006	452.82806	-304.0071	29897.324	-7074.535	0	0	1.363946	0.0	1.8243179	0.009129843	1240000.0	12039.840176582336
62	-87.59498	211.66002	248.71011	-573.0265	2008.0	1822.8154	5760.0	0.0	1000.0	1327610.0	1.0536587301587301	-12.388817	22.482742	88.04589	-89.15178	112.57607	49.07178	317.30984	-42.08382	-3.0517577e-09	-0.015047229	-3.90625e-07	-0.1266543	561.80927	-359.16327	108378.445	-21421.633	0	0	1.382644	0.0	1.8218018	0.009085732	1260000.0	12235.108943223953
63	-94.26594	223.34695	250.66805	-820.7088	1357.5	1447.9774	4720.0	0.0	1000.0	1354760.0	1.05840625	-6.292087	25.951464	90.09569	-78.913475	180.36905	62.756912	359.631	-21.083275	0.0	-0.014969668	3.90625e-07	-0.23682734	600.2416	-405.7708	60925.695	-18217.738	0	0	1.3274632	0.0	1.8153102	0.009116808	1280000.0	12429.855711221695
64	-91.7581	211.96317	166.39256	-600.80536	1227.0	1212.11	4910.0	0.0	1000.0	1379300.0	1.061	-10.335154	24.075922	79.25059	-93.1339	140.435	86.91311	375.6567	-50.30156	-3.0517577e-09	-0.015423411	5.859375e-07	-0.28187364	543.8472	-362.35095	44159.28	-12822.242	0	0	1.3418832	0.0	1.8055089	0.0090393415	1300000.0	12625.001353263855
